t,CCO
2475.0,-1.3792932719350262
2485.0,-1.3813158070528035
2495.0,-1.3804266233740508
2505.0,-1.3799929370871835
2515.0,-1.3820964549128383
2526.0,-1.3811183186028386
2536.0,-1.3823200094838382
2546.0,-1.3815107033199685
2556.0,-1.3819294406067428
2566.0,-1.3830319712855614
2577.0,-1.3820522581457888
2587.0,-1.3825259812382382
2597.0,-1.3832218872801976
2607.0,-1.3831013037648736
2617.0,-1.3830866529391397
2628.0,-1.383960294547378
2638.0,-1.3834164055889289
2648.0,-1.3852999962711743
2658.0,-1.3841435458028728
2669.0,-1.3851788162832306
2679.0,-1.3848412531199294
2689.0,-1.38518388328564
2699.0,-1.386394566586326
2709.0,-1.385679039847543
2720.0,-1.3855789647437038
2730.0,-1.3870451796937937
2740.0,-1.3867429438689038
2750.0,-1.386256141010995
2760.0,-1.387946617891247
2771.0,-1.3871502355128562
2781.0,-1.388845875245549
2791.0,-1.3879023831877162
2801.0,-1.3878321228604107
2811.0,-1.3895998563853706
2822.0,-1.3885232235860039
2832.0,-1.389312213773071
2842.0,-1.3892887169973482
2852.0,-1.3894518091730852
2863.0,-1.3900238807389065
2873.0,-1.3900689639815966
2883.0,-1.3893661464132978
2893.0,-1.3914802372499067
2903.0,-1.3907826077481678
2914.0,-1.3919423856003565
2924.0,-1.3911568758086228
2934.0,-1.3913972956479959
2944.0,-1.3930112866303268
2954.0,-1.3918938489338089
2965.0,-1.3924840248865133
2975.0,-1.39278841633956
2985.0,-1.393043315323291
2995.0,-1.393298060453121
3005.0,-1.3935324362916275
3016.0,-1.3925782013910875
3026.0,-1.3952786549840168
3036.0,-1.3942838846105006
3046.0,-1.3934185984047271
3057.0,-1.3951992763336085
3067.0,-1.3949517211186138
3077.0,-1.3962176385511256
3087.0,-1.395050740762608
3098.0,-1.395657819632203
3108.0,-1.3960898921453557
3118.0,-1.396151106031498
3128.0,-1.396278904943461
3138.0,-1.3970749069049402
3149.0,-1.3962930612351034
3159.0,-1.3986900842826377
3169.0,-1.397506611749605
3179.0,-1.3967207129462982
3189.0,-1.3996890007647507
3200.0,-1.3982888330288428
3210.0,-1.3996856832495428
3220.0,-1.3988149434065096
3230.0,-1.3995215123637683
3241.0,-1.4002165142898737
3251.0,-1.4004079984891038
3261.0,-1.3999264004514553
3271.0,-1.4015346159004691
3281.0,-1.4013043947226957
3292.0,-1.4022426295653314
3302.0,-1.4017393261953819
3312.0,-1.4012062309443891
3322.0,-1.4036658105544917
3333.0,-1.4025570230189084
3343.0,-1.4035997068062447
3353.0,-1.4029569390627212
3363.0,-1.4033527231025413
3373.0,-1.4042356746153803
3384.0,-1.4037427511571805
3394.0,-1.4028247447279618
3404.0,-1.4050321343589038
3414.0,-1.4045847687101354
3425.0,-1.4054641375092487
3435.0,-1.4047894595356842
3445.0,-1.404083490398379
3455.0,-1.4068719829007297
3465.0,-1.40572738006917
3476.0,-1.4061084907679209
3486.0,-1.4063179708053184
3496.0,-1.406643112436115
3506.0,-1.4068076800781484
3517.0,-1.4072159737827354
3527.0,-1.406103554750776
3537.0,-1.4086796661696095
3547.0,-1.4080908196271409
3557.0,-1.4068040330874105
3568.0,-1.4090994802377337
3578.0,-1.4083034315715222
3588.0,-1.4101948577845538
3598.0,-1.409173165285061
3609.0,-1.4095029459136326
3619.0,-1.410029271601405
3629.0,-1.4101090659398747
3639.0,-1.4100557617470555
3649.0,-1.4107730614226326
3660.0,-1.4097899250502366
3670.0,-1.4121429993166665
3680.0,-1.4114320390044124
3690.0,-1.4103986225594014
3701.0,-1.4123596901043838
3711.0,-1.4122135458339244
3721.0,-1.4131794047402086
3731.0,-1.4125040463957563
3741.0,-1.4126764745299476
3752.0,-1.4132803474093687
3762.0,-1.4132485272142052
3772.0,-1.4130382312182221
3782.0,-1.4142066584682937
3793.0,-1.4133562777651816
3803.0,-1.4154530034558073
3813.0,-1.4144979983197934
3823.0,-1.4139861386122674
3834.0,-1.4154054518341548
3844.0,-1.415586203342472
3854.0,-1.4161948679159324
3864.0,-1.4156011669311068
3874.0,-1.416331194284385
3885.0,-1.4165214668577928
3895.0,-1.4166025353632994
3905.0,-1.416450133039507
3915.0,-1.4180143151973195
3926.0,-1.416992092055627
3936.0,-1.4192606628489755
3946.0,-1.4185586422909018
3956.0,-1.417557877835548
3967.0,-1.4196681878273791
3977.0,-1.4194853902767859
3987.0,-1.420318570019215
3997.0,-1.4198140471618836
4008.0,-1.4192159270352867
4018.0,-1.4210454105464492
4028.0,-1.4206171409691062
4038.0,-1.4198410379010686
4048.0,-1.4214645017190575
4059.0,-1.4205267486370732
4069.0,-1.4223338827753547
4079.0,-1.4215805606604885
4089.0,-1.4206157810934466
4100.0,-1.42241841245969
4110.0,-1.4222621406155285
4120.0,-1.4223921384219644
4130.0,-1.4228347928598977
4141.0,-1.4219215771872566
4151.0,-1.4237721871642215
4161.0,-1.4235467890968552
4171.0,-1.4223644111123723
4182.0,-1.4245248498782115
4192.0,-1.4237407326014317
4202.0,-1.4255668569247455
4212.0,-1.4247262693232543
4223.0,-1.424994963145196
4233.0,-1.4254349041469314
4243.0,-1.4258626346242478
4253.0,-1.4253705121123534
4263.0,-1.4262453419079868
4274.0,-1.4252410478500346
4284.0,-1.4274343341612976
4294.0,-1.426874094100799
4304.0,-1.425669794958771
4315.0,-1.4277305564916278
4325.0,-1.4274771348481732
4335.0,-1.4283947530254613
4345.0,-1.427934350903022
4356.0,-1.4279385330056418
4366.0,-1.4287599917026674
4376.0,-1.4287458701245361
4386.0,-1.4285151113777295
4397.0,-1.4295099336852353
4407.0,-1.4283346733827345
4417.0,-1.4308334782818788
4427.0,-1.4301093206342539
4437.0,-1.4292357185860178
4448.0,-1.431102342204539
4458.0,-1.4308467958253541
4468.0,-1.4315128558460257
4478.0,-1.4313041104979214
4489.0,-1.4310530073214855
4499.0,-1.4320381821268595
4509.0,-1.43204943133022
4519.0,-1.4316945799198515
4530.0,-1.4327746431087012
4540.0,-1.4318155196873528
4550.0,-1.4338410325051427
4560.0,-1.433123414444297
4571.0,-1.4339017990922112
4581.0,-1.4335356003592705
4591.0,-1.4341609516558171
4601.0,-1.434254898132487
4612.0,-1.434340839831447
4622.0,-1.4339624098958876
4632.0,-1.4354215601837919
4642.0,-1.4353236620146352
4653.0,-1.43590053649839
4663.0,-1.4355936326668748
4673.0,-1.4352742172883448
4683.0,-1.437116019938592
4694.0,-1.4363057017002863
4704.0,-1.436935058392608
4714.0,-1.4369120900767216
4724.0,-1.4372037574681575
4735.0,-1.4376636724509455
4745.0,-1.4376729714012721
4755.0,-1.4370956942391686
4765.0,-1.438748402221522
4775.0,-1.4385085388815786
4786.0,-1.4391220627405679
4796.0,-1.4387969238473057
4806.0,-1.4383547906028795
4816.0,-1.4402032669214004
4827.0,-1.439546682890229
4837.0,-1.43966125489109
4847.0,-1.439895816825767
4857.0,-1.4401965792886455
4868.0,-1.4404970119806735
4878.0,-1.4406569974603365
4888.0,-1.4399009314137459
4898.0,-1.4418801972628352
4909.0,-1.440833257287152
4919.0,-1.4426729002459597
4929.0,-1.4418378045972082
4939.0,-1.441858970209196
4950.0,-1.4414693098029703
4960.0,-1.4401399229515823
4970.0,-1.4422289723077808
4980.0,-1.4432311196105654
4991.0,-1.4438850534055234
5001.0,-1.4444325089745726
5011.0,-1.444884335801365
5021.0,-1.4453323532334252
5032.0,-1.4461644378777374
5042.0,-1.445923593608085
5052.0,-1.4468691439951733
5062.0,-1.4463638519400481
5073.0,-1.4464573911715122
5083.0,-1.4471285748733693
5093.0,-1.447195980927942
5103.0,-1.4467739359893605
5114.0,-1.4476824795048606
5124.0,-1.4463453732598754
5134.0,-1.4484703924888889
5144.0,-1.447683080451368
5155.0,-1.4481985128706496
5165.0,-1.447777665564453
5175.0,-1.4482161431465737
5186.0,-1.4484687073363824
5196.0,-1.4485596086461456
5206.0,-1.4485680694419758
5216.0,-1.4490975689635
5227.0,-1.4484604352599093
5237.0,-1.4503068224528026
5247.0,-1.4494975095479203
5257.0,-1.4488382901828416
5268.0,-1.4506225350283062
5278.0,-1.4503753166530176
5288.0,-1.4507710789252122
5298.0,-1.4503128724268155
5309.0,-1.4502178957597995
5319.0,-1.4515427710045394
5329.0,-1.4510928528584086
5339.0,-1.450821255671113
5350.0,-1.4521966731829716
5360.0,-1.4510538645988986
5370.0,-1.4529535381290264
5380.0,-1.452222094693662
5391.0,-1.4526601757408657
5401.0,-1.4527596379623802
5411.0,-1.4534444551266852
5421.0,-1.4535609231519835
5432.0,-1.4534595990599015
5442.0,-1.4530195617042225
5452.0,-1.4544215428444571
5462.0,-1.4543987046734608
5473.0,-1.4548707100358127
5483.0,-1.4546815975136496
5493.0,-1.4544808765725568
5503.0,-1.4559661316185222
5514.0,-1.4554971023274643
5524.0,-1.4557595139722002
5534.0,-1.4557325272954929
5545.0,-1.4553494253461032
5555.0,-1.4568091261267593
5565.0,-1.4564698985709925
5575.0,-1.4558987624204398
5586.0,-1.4572369072389564
5596.0,-1.4564476845594656
5606.0,-1.4580145554518034
5616.0,-1.4572343779021897
5627.0,-1.4573310059266624
5637.0,-1.4578044690564904
5647.0,-1.4579994202511712
5657.0,-1.4579830517137777
5668.0,-1.4582604380288873
5678.0,-1.4575469545900557
5688.0,-1.4593139125925971
5698.0,-1.4587612905301781
5709.0,-1.45938951718486
5719.0,-1.4589233580469194
5729.0,-1.4590705259673362
5739.0,-1.4601113698847268
5750.0,-1.4596409234860046
5760.0,-1.4599249906368716
5770.0,-1.4602893668923054
5781.0,-1.459582119094832
5791.0,-1.4613838409612216
5801.0,-1.4607785540132816
5811.0,-1.4600573044365284
5822.0,-1.4617487893669103
5832.0,-1.4613410988805855
5842.0,-1.4623789543134944
5852.0,-1.4618432193859077
5863.0,-1.4619349104278552
5873.0,-1.4625122282007057
5883.0,-1.4625651535920163
5893.0,-1.4622420745824194
5904.0,-1.4632006377254487
5914.0,-1.4621082461578039
5924.0,-1.4642615962574967
5934.0,-1.463575007312766
5945.0,-1.4641821648306597
5955.0,-1.4636252887961994
5965.0,-1.4637903782898394
5976.0,-1.4643213635009842
5986.0,-1.4644438205316064
5996.0,-1.4638685894525405
6006.0,-1.4650414471395734
6017.0,-1.4639805900162717
6027.0,-1.4659572552717515
6037.0,-1.4652705440088716
6047.0,-1.4643287355923522
6058.0,-1.4662473204661832
6068.0,-1.466021949424302
6078.0,-1.4661255615338904
6089.0,-1.4662440374849997
6099.0,-1.465744494670512
6109.0,-1.4670864827300791
6119.0,-1.4670279409119125
6130.0,-1.467433945927806
6140.0,-1.4671217076842076
6150.0,-1.466327160104774
6160.0,-1.468617789966862
6171.0,-1.4678353610678903
6181.0,-1.4682600932159153
6191.0,-1.4679426959850417
6202.0,-1.4676708574649582
6212.0,-1.4688834040346903
6222.0,-1.468714568785323
6232.0,-1.4680896980095688
6243.0,-1.4694853665940515
6253.0,-1.4682624965197029
6263.0,-1.4702735154515378
6273.0,-1.46954462594972
6284.0,-1.4697302635726706
6294.0,-1.46991280168859
6304.0,-1.4703850491661656
6315.0,-1.4703369150760404
6325.0,-1.470401447393834
6335.0,-1.4698739894296293
6345.0,-1.4712589290373332
6356.0,-1.4698781993601333
6366.0,-1.472066062857422
6376.0,-1.470987157694564
6386.0,-1.4704602688651272
6397.0,-1.4717258081424467
6407.0,-1.4715846560320145
6417.0,-1.4713276517584897
6428.0,-1.4720195236577982
6438.0,-1.47122583870769
6448.0,-1.4727142522379781
6458.0,-1.4724359239699605
6469.0,-1.4731194893111372
6479.0,-1.4727333921618821
6489.0,-1.472331076559803
6499.0,-1.4709163266508312
6510.0,-1.4702694130086824
6520.0,-1.4731007621568424
6530.0,-1.4748476416064185
6541.0,-1.4754622999144746
6551.0,-1.475552031908158
6561.0,-1.47484404284625
6571.0,-1.474243306046424
6582.0,-1.4759159350819644
6592.0,-1.4752758954917362
6602.0,-1.4764215422266276
6612.0,-1.4757827740273324
6623.0,-1.4757179214729967
6633.0,-1.476339071216598
6643.0,-1.4764231206842628
6654.0,-1.4766257128405047
6664.0,-1.4766481943637813
6674.0,-1.4757781991701129
6684.0,-1.4776932456690617
6695.0,-1.4763256951576655
6705.0,-1.4776497833215134
6715.0,-1.4772379639312478
6725.0,-1.4770553795672432
6736.0,-1.477554769343564
6746.0,-1.4779448577605345
6756.0,-1.4770152946436408
6767.0,-1.4780658873942607
6777.0,-1.4770666296304926
6787.0,-1.4789465884188817
6797.0,-1.4782203341797038
6808.0,-1.4786629446186268
6818.0,-1.4784814461138778
6828.0,-1.4786746168658411
6838.0,-1.4794414180829607
6849.0,-1.4789687080835323
6859.0,-1.4788850080967573
6869.0,-1.479800147080535
6880.0,-1.4787106849549438
6890.0,-1.4806483290777968
6900.0,-1.4800329345645882
6910.0,-1.4789549943710585
6921.0,-1.4809632188485127
6931.0,-1.480228647521285
6941.0,-1.4807747505865965
6951.0,-1.480398760471275
6962.0,-1.4806069497776417
6972.0,-1.4809071023989955
6982.0,-1.4809873708825125
6993.0,-1.4812236638524738
7003.0,-1.4811887255195784
7013.0,-1.4803512394285503
7023.0,-1.482110416957585
7034.0,-1.4814171225579054
7044.0,-1.4819100534187224
7054.0,-1.4815673916747838
7064.0,-1.481936077469907
7075.0,-1.4822727038184769
7085.0,-1.4819982563595395
7095.0,-1.481754671593614
7105.0,-1.4829032213766828
7116.0,-1.4818791685294226
7126.0,-1.483462405542794
7136.0,-1.4828355930401869
7147.0,-1.4829249089319267
7157.0,-1.483197815098912
7167.0,-1.4835411112943946
7177.0,-1.4830022443226272
7188.0,-1.4834417292477304
7198.0,-1.4831062884424293
7208.0,-1.4840683504976673
7218.0,-1.4839670974853252
7229.0,-1.4841693505579012
7239.0,-1.4840615818132883
7249.0,-1.483415533721756
7260.0,-1.4847052860232919
7270.0,-1.4847940379642166
7280.0,-1.4843548491412202
7290.0,-1.4845395240585098
7301.0,-1.484381683302619
7311.0,-1.4853960138166573
7321.0,-1.4848838831617899
7332.0,-1.4853797380753775
7342.0,-1.4849785536101643
7352.0,-1.484503935847078
7362.0,-1.4862340781521612
7373.0,-1.485524095421304
7383.0,-1.485814162981935
7393.0,-1.4856453919819106
7403.0,-1.485984833421494
7414.0,-1.4861449268473006
7424.0,-1.4860062050485516
7434.0,-1.4856148545511785
7445.0,-1.4866887088639362
7455.0,-1.486079226767711
7465.0,-1.4870541779786275
7475.0,-1.4865004679178875
7486.0,-1.4865965572799769
7496.0,-1.486894454196297
7506.0,-1.487013953329776
7516.0,-1.4865363027890925
7527.0,-1.4873137986166205
7537.0,-1.4864074443608222
7547.0,-1.4880654028298375
7558.0,-1.4866488967726632
7568.0,-1.4884651573779348
7578.0,-1.487714530369867
7589.0,-1.4874406025572642
7599.0,-1.488146740608741
7609.0,-1.4881131902113052
7619.0,-1.4877133488726384
7630.0,-1.4884640139189886
7640.0,-1.4875191371291396
7650.0,-1.4889500842688244
7660.0,-1.4883192027741856
7671.0,-1.4886137813331635
7681.0,-1.4884071891113677
7691.0,-1.4883675290919776
7702.0,-1.4888612105334973
7712.0,-1.4887002272466432
7722.0,-1.4886089593192058
7732.0,-1.489173758558291
7743.0,-1.4882085282017439
7753.0,-1.4899734562016471
7763.0,-1.489100592035793
7774.0,-1.4893937980883873
7784.0,-1.4893118045331497
7794.0,-1.4890804463429614
7804.0,-1.4896949563889867
7815.0,-1.489630372958254
7825.0,-1.4893292051131861
7835.0,-1.4900474693412198
7845.0,-1.4904822908451558
7856.0,-1.490101242668318
7866.0,-1.4897969721387945
7876.0,-1.4891839520583758
7887.0,-1.4907796675553462
7897.0,-1.4902710684878213
7907.0,-1.4907900693620553
7917.0,-1.4905879177736285
7928.0,-1.4903529530138893
7938.0,-1.491217780377174
7948.0,-1.4910663707683909
7959.0,-1.4912286516646287
7969.0,-1.4911959134341346
7979.0,-1.4903500861126546
7989.0,-1.492582227210013
8000.0,-1.491530461431642
8010.0,-1.4918262061924932
8020.0,-1.491844598718559
8031.0,-1.4916239263441096
8041.0,-1.492647944829211
8051.0,-1.4923537415550525
8061.0,-1.4919493408938571
8072.0,-1.4928745052443937
8082.0,-1.4918815668356156
8092.0,-1.4938239401330877
8102.0,-1.4929646693867018
8113.0,-1.4933356183115667
8123.0,-1.4934231798630189
8133.0,-1.4934339366799962
8143.0,-1.4933206793032319
8154.0,-1.4940360437507114
8164.0,-1.493259203676075
8174.0,-1.4947716177192951
8184.0,-1.494434409648093
8195.0,-1.495104502799964
8205.0,-1.4948781476856263
8215.0,-1.4940793397369652
8225.0,-1.4957271562136167
8236.0,-1.495521993992568
8246.0,-1.495218479994346
8256.0,-1.4959269729226514
8266.0,-1.4955021426655992
8277.0,-1.496344721981752
8287.0,-1.4961228728739155
8297.0,-1.4954701907984977
8308.0,-1.4970444800871086
8318.0,-1.4958760102352526
8328.0,-1.498096575708588
8338.0,-1.4972319218399668
8349.0,-1.4969830420612662
8359.0,-1.497872120805593
8369.0,-1.4983648429918137
8379.0,-1.49739024293246
8390.0,-1.4980543248637386
8400.0,-1.4973445533987875
8410.0,-1.499157165260266
8420.0,-1.4985295164634955
8431.0,-1.499052596989599
8441.0,-1.4987853984060437
8451.0,-1.497992596232606
8462.0,-1.4999065415682926
8472.0,-1.4992706643964846
8482.0,-1.4992974578208116
8492.0,-1.5003144501275618
8503.0,-1.4991519819279044
8513.0,-1.5016031149749436
8523.0,-1.5007087463217499
8533.0,-1.4998638422239268
8544.0,-1.5013923198772288
8554.0,-1.50059279539625
8564.0,-1.502423916847896
8574.0,-1.5019824536695514
8585.0,-1.5013927840008665
8595.0,-1.502811907977256
8605.0,-1.502861964296942
8616.0,-1.5028328194654983
8626.0,-1.50259804064623
8636.0,-1.5022149917929564
8646.0,-1.5042979947654587
8657.0,-1.5029796466965388
8667.0,-1.5043051982645224
8677.0,-1.503781789874865
8687.0,-1.5040066108716004
8698.0,-1.5045577700012027
8708.0,-1.5043522344785942
8718.0,-1.5042947945195815
8728.0,-1.5054569494664751
8739.0,-1.504269201010626
8749.0,-1.5061745366075348
8759.0,-1.5056562503097126
8769.0,-1.5048453264789925
8780.0,-1.5066580962122478
8790.0,-1.5062084924316705
8800.0,-1.506683275684388
8811.0,-1.507056030623166
8821.0,-1.5063056069898482
8831.0,-1.5078996816287025
8841.0,-1.5073879142462396
8852.0,-1.5082689908308962
8862.0,-1.5078111943071897
8872.0,-1.507196789918813
8883.0,-1.5091691850270705
8893.0,-1.5084439482127032
8903.0,-1.5089931362154274
8913.0,-1.5093276256369585
8924.0,-1.5084220463227236
8934.0,-1.5100873603238665
8944.0,-1.5094627510014882
8954.0,-1.5089501126060123
8965.0,-1.510325614644611
8975.0,-1.5090807027163342
8985.0,-1.511105057222031
8995.0,-1.5104861412249109
9006.0,-1.5105886113060334
9016.0,-1.510915274254125
9026.0,-1.5113652531092583
9037.0,-1.5106835358010176
9047.0,-1.5108230318682756
9057.0,-1.5122826800917306
9067.0,-1.5129060194647816
9078.0,-1.5133426120710782
9088.0,-1.5138539582616994
9098.0,-1.5144008464197585
9109.0,-1.5143726304857306
9119.0,-1.5145755385940254
9129.0,-1.5151994267017195
9139.0,-1.5154418725556567
9150.0,-1.5154590055399768
9160.0,-1.5151824525055224
9170.0,-1.5168203821609394
9180.0,-1.5162120568332902
9191.0,-1.5167876855931182
9201.0,-1.5163662797061865
9211.0,-1.5154921840405906
9222.0,-1.5172474989966445
9232.0,-1.5173776835760795
9242.0,-1.51724703203765
9252.0,-1.5170398970167434
9263.0,-1.5167443397018698
9273.0,-1.5182185716740593
9283.0,-1.5177321484497412
9294.0,-1.518370049562096
9304.0,-1.5180098984016337
9314.0,-1.517916686902997
9324.0,-1.519387635044775
9335.0,-1.519169134821964
9345.0,-1.5192759059154515
9355.0,-1.5192493143981594
9366.0,-1.5189813290635719
9376.0,-1.5205128313126235
9386.0,-1.520135089887141
9396.0,-1.5197203827417158
9407.0,-1.520852924173965
9417.0,-1.5200611449207604
9427.0,-1.521869430707511
9438.0,-1.5213783665849694
9448.0,-1.5209529016346686
9458.0,-1.5216869091636163
9468.0,-1.5227331009093161
9479.0,-1.5220806121279034
9489.0,-1.5222021659099116
9499.0,-1.5212520644805467
9510.0,-1.522602637522939
9520.0,-1.5221625954589346
9530.0,-1.5227896319345244
9540.0,-1.522640676874364
9551.0,-1.522406621115199
9561.0,-1.5231646854716487
9571.0,-1.523255929429071
9582.0,-1.5232916311745683
9592.0,-1.5234746406282675
9602.0,-1.522832688562047
9612.0,-1.5246639268777056
9623.0,-1.5236554496663366
9633.0,-1.5247577354179636
9643.0,-1.524230394907853
9654.0,-1.5243905511516214
9664.0,-1.5251203491379777
9674.0,-1.5252671361864365
9684.0,-1.5249083688572866
9695.0,-1.5259961825155046
9705.0,-1.5248152882857036
9715.0,-1.5268529047718182
9726.0,-1.526021954224113
9736.0,-1.526841104632156
