t,CCO
1885.0,0.21776273469902682
1895.0,0.21739429777047564
1905.0,0.21706814336279331
1915.0,0.21675536494598804
1926.0,0.21640598812284395
1936.0,0.21599890150373374
1946.0,0.21547345977775467
1956.0,0.21477878922012905
1967.0,0.21385608750428983
1977.0,0.2126840487404349
1987.0,0.21122160066708343
1997.0,0.20945210800390954
2008.0,0.20737443928207938
2018.0,0.20500757848034867
2028.0,0.20239048846015123
2038.0,0.19958011632967299
2049.0,0.19666023974210844
2059.0,0.19368417998282278
2069.0,0.1907531319249492
2080.0,0.18797040956891128
2090.0,0.1853712716647913
2100.0,0.18303620874903373
2110.0,0.18100869368424455
2121.0,0.17932246791482576
2131.0,0.17794289648895412
2141.0,0.17686476042664667
2151.0,0.17605182552356413
2162.0,0.17545525133160783
2172.0,0.17501058292164726
2182.0,0.17466338624730732
2192.0,0.17435672725224421
2203.0,0.17402871764775774
2213.0,0.17365627751029425
2223.0,0.1731989127047222
2234.0,0.17261717529817813
2244.0,0.17193205206957998
2254.0,0.17112599293678932
2264.0,0.17020473744390066
2275.0,0.1691609453880828
2285.0,0.16804755891530068
2295.0,0.16686455396479338
2305.0,0.16563354995502044
2316.0,0.16435830791463427
2326.0,0.16309294346319345
2336.0,0.16183746130742338
2346.0,0.1606101962472331
2357.0,0.1594089078623178
2367.0,0.1582763927488371
2377.0,0.15720340677083416
2388.0,0.15617952801016605
2398.0,0.1552395386003897
2408.0,0.15436475686354065
2418.0,0.1535535252240462
2429.0,0.1527816075189592
2439.0,0.15207821548129472
2449.0,0.15141637965941243
2459.0,0.15078845282909625
2470.0,0.15016439544378257
2480.0,0.1495776076875891
2490.0,0.14899897988084715
2500.0,0.14842265076831007
2511.0,0.14781997372025962
2521.0,0.1472327329551817
2531.0,0.14663458384483366
2542.0,0.14600112567481452
2552.0,0.1453800908050305
2562.0,0.14474783976222735
2572.0,0.14410729754561338
2583.0,0.14343705481694152
2593.0,0.14278851549707844
2603.0,0.14213957060380178
2613.0,0.14149424782651032
2624.0,0.1408312133919756
2634.0,0.14020015544944875
2644.0,0.13957680134886466
2654.0,0.13896206014360768
2665.0,0.1383309831779646
2675.0,0.1377285396840407
2685.0,0.13712627167229163
2696.0,0.13649735978207211
2706.0,0.13588404768213785
2716.0,0.13525617141463475
2726.0,0.13460981127782215
2737.0,0.13391767108429614
2747.0,0.13322351286103934
2757.0,0.13250151404291083
2767.0,0.13175459035575754
2778.0,0.13096503699040904
2788.0,0.1301860991990142
2798.0,0.12940443223912232
2809.0,0.12861515086823583
2819.0,0.1278791737576961
2829.0,0.12719134860802112
2839.0,0.1265728455427258
2850.0,0.1260209981121203
2860.0,0.12559213455434354
2870.0,0.12527388856454774
2880.0,0.1250700746396632
2891.0,0.12495345212653987
2901.0,0.12495295950917903
2911.0,0.1250256397698899
2922.0,0.12511679556565275
2932.0,0.12523869772110138
2942.0,0.12533269917396556
2952.0,0.1253619317114606
2963.0,0.1252690380935343
2973.0,0.12508585134711536
2983.0,0.12477699387535363
2993.0,0.12434625054441348
3004.0,0.12378719533410522
3014.0,0.1231859201694911
3024.0,0.12256001870145533
3035.0,0.12194163066152694
3045.0,0.12143577877213764
3055.0,0.12107233251172701
3065.0,0.12090040717780232
3076.0,0.120933398337321
3086.0,0.1212268361664666
3096.0,0.12175536446650502
3106.0,0.12248765940530096
3117.0,0.12334648713989113
3127.0,0.12430482482711554
3137.0,0.12525863732847103
3147.0,0.1261093947519935
3158.0,0.12673288735625549
3168.0,0.12710152762011975
3178.0,0.1271181338884424
3189.0,0.12670077851262618
3199.0,0.12588577048967137
3209.0,0.12464697203064676
3219.0,0.12302017779977649
3230.0,0.12105150728696135
3240.0,0.11887459651596469
3250.0,0.11656917468117495
3261.0,0.11425695744762865
3271.0,0.11209137585037546
3281.0,0.1101695781321759
3291.0,0.1086085118739181
3302.0,0.10749034550744874
3312.0,0.106870291629102
3322.0,0.10675579827412618
3332.0,0.10713183528409179
3343.0,0.10794101087286165
3353.0,0.10910310976098953
3363.0,0.11052483588681292
3374.0,0.11207853470281992
3384.0,0.11367625261474291
3394.0,0.1152197872003374
3404.0,0.11661780458280384
3415.0,0.11777935199620443
3425.0,0.1187149094356755
3435.0,0.11938628460522248
3446.0,0.11975801487125291
3456.0,0.11990757747100683
3466.0,0.11983687334636496
3476.0,0.11958163068718197
3487.0,0.11915998481963261
3497.0,0.11866662422346998
3507.0,0.11811471271150117
3517.0,0.11754052965530841
3528.0,0.11695735264143275
3538.0,0.1164218881304992
3548.0,0.1159290450710758
3559.0,0.11547670119929937
3569.0,0.11509234790410079
3579.0,0.11475970090197732
3589.0,0.11447516070887497
