temp,CCO,HbO2,HHb,P_a,SaO2sup,t
38.948355092224936,0.2378649695142859,0.3600788356765896,3.487549983156984,100.0,0.413057996551724,0.0
38.94850672552701,0.2360055661358607,0.3608697084455476,3.4913079325017917,100.0,0.44416595890411,11.0
38.948654019343316,0.2340273912247146,0.36080672599886665,3.4960836776587625,100.0,0.410951068493151,21.0
38.94881315052292,0.2317968732639493,0.3588267883323613,3.5031578884457644,100.0,0.411060945945946,31.0
38.949000210233045,0.2292033047920215,0.35398742280665885,3.5136600831083418,100.0,0.413875845890411,41.0
38.94922910327689,0.2261676862314625,0.34552819854301164,3.528492624330956,100.0,0.4095724965753421,52.0
38.94950952770449,0.2226491245807105,0.33292080397589496,3.5482677474555264,100.0,0.44144277739726,62.0
38.94984515208086,0.21864825131013976,0.3159044094364817,3.57326225400401,100.0,0.40844095945945896,72.0
38.950232071933755,0.214207273388536,0.2945035880864854,3.6033941385130555,100.0,0.409531904761905,82.0
38.95065759743439,0.20940648992601926,0.2690270277020861,3.638224379348312,100.0,0.414438695945946,92.0
38.95109940674947,0.20435739578495776,0.2400465313711345,3.676985364860129,100.0,0.40718649999999995,103.0
38.95152509567522,0.1991928292555132,0.2083573193060209,3.7186350777287496,100.0,0.440262708333333,113.0
38.95189216133286,0.19405496093870608,0.1749222981298363,3.7619334903356334,100.0,0.40675828571428596,123.0
38.95214846793211,0.18908221832259914,0.1408045843431568,3.805534993608324,100.0,0.406957917241379,133.0
38.95223324514063,0.18439645564496607,0.10709390365457633,3.84808850942804,100.825825825826,0.401531410958904,144.0
38.952078655550366,0.18009178024409028,0.07483324050161408,3.888335642007198,99.0,0.403236870748299,154.0
38.95161193410428,0.1762263978504898,0.0449520409265094,3.925197157942014,99.0,0.44502113541666694,164.0
38.95075805259354,0.17281858943446807,0.018211321285798814,3.957839439770916,99.0,0.40338071428571404,174.0
38.94944280363811,0.16984744514265301,-0.004835598505551501,3.9857152401906095,99.0,0.4048755,184.0
38.947596138402616,0.16725828956310332,-0.02386495010163265,4.008576612258457,99.0,0.401640775510204,195.0
38.94515553709048,0.16497196497923938,-0.03878699196541427,4.0264615676814035,99.0,0.405674897959184,205.0
38.94206914766652,0.16289647976518795,-0.04973456553086137,4.039659074240439,99.0,0.4489694,215.0
38.938298405206936,0.16093914081532584,-0.057038149896815264,4.04865896001409,99.0,0.403652,225.0
38.933819852802785,0.15901725382549775,-0.0611903831109525,4.054094025567366,99.0,0.4158536027397261,236.0
38.92862593480672,0.15706578575210667,-0.06280328787079911,4.0566813288333785,99.0,0.398858428082192,246.0
38.92272462762779,0.15504097055789332,-0.06256153975971586,4.057168461199081,99.0,0.402071352348993,256.0
38.916137904501426,0.1529195939019777,-0.061175093686144974,4.056288934349602,99.0,0.450669979310345,266.0
38.90889917884804,0.1506944741299241,-0.05933430573936626,4.054728793415075,99.0,0.40451102040816295,277.0
38.901050007754,0.14836731605247186,-0.05767029076037203,4.053104540856154,99.0,0.407697775510204,287.0
38.892636434218716,0.14594053643207325,-0.05672264419297748,4.051950713817361,99.0,0.397156571428572,297.0
38.883705384031494,0.14340978909056898,-0.056915940028410474,4.0517143177617285,99.0,0.40208986912751704,307.0
38.87430150352916,0.14075873624209095,-0.058545739569733066,4.052753010656284,99.0,0.44112412925170097,317.0
38.864464733919256,0.1379571329376056,-0.06177427828745615,4.055334505102539,99.0,0.40295733557047003,328.0
38.85422878347862,0.1349625778341737,-0.06663549880974215,4.059635911284425,99.0,0.395232601351351,338.0
38.843620508279145,0.13172547709609053,-0.07304857695826207,4.0657432486698735,99.0,0.3948947800000001,348.0
38.832660078801545,0.1281960702250653,-0.08083850619987026,4.073652568344431,99.0,0.401246614864865,358.0
38.82136172289884,0.12433197709246875,-0.08976173184659822,4.083274598861356,99.0,0.403201583892618,369.0
38.80973480750313,0.12010476101618175,-0.09953439777920013,4.094444379804616,99.0,0.4004522,379.0
38.79778504454079,0.11550443100215765,-0.10986060034011297,4.106936161720565,99.0,0.401333185430464,389.0
38.78551566016742,0.11054144777308336,-0.12045816885123713,4.120482398917255,99.0,0.39129041216216204,399.0
38.772928428631026,0.10524641332873501,-0.1310798789961369,4.134794493593868,100.854563691073,0.397597996632997,409.0
38.76002452752421,0.09966802715169512,-0.14152860618038154,4.149582468052911,99.0,0.406469067567568,420.0
38.7468052134494,0.09387001124931324,-0.15166568458078966,4.1645710792875565,100.0,0.396472,430.0
38.73327234520671,0.0879275708583283,-0.16141256591516062,4.179510918541201,99.0,0.3916789375,440.0
38.71942879470248,0.08192367089864483,-0.17074664608800852,4.194184422589948,100.0,0.393359854304636,450.0
38.705278781565596,0.075945119301009,-0.17969271984085214,4.2084079974502115,99.0,0.39587177483443703,461.0
38.69082814615656,0.07007830180762757,-0.1883118428560336,4.222032173472727,100.854854854855,0.41234250000000006,471.0
38.67608454523759,0.06440447680929531,-0.19668939711559075,4.234941657225977,100.0,0.39471150666666704,481.0
38.66105753052664,0.058994763803625526,-0.2049238970791365,4.247056450926599,100.0,0.394494876623377,491.0
38.64575846744081,0.05390521038374195,-0.2131176129652664,4.258334261221809,100.0,0.38988049342105296,502.0
38.63020027304865,0.04917246504154097,-0.22136951813010847,4.2687736183188605,100.0,0.3886374935064929,512.0
38.61439698809949,0.04481055626006737,-0.2297704921441795,4.2784166840644975,100.0,0.42285877333333294,522.0
38.598363231827726,0.040809118130748084,-0.23840023371945104,4.287350623329518,100.0,0.38918384313725496,532.0
38.58211360911662,0.037133205178253234,-0.24732506545601995,4.295706516033532,100.0,0.388481935064935,542.0
38.565662144810155,0.03372469477539106,-0.256595834969492,4.303655009615953,100.0,0.38578348684210506,553.0
38.54902181007032,0.03050521358639973,-0.2662454532181333,4.311398268014089,100.0,0.388632210526316,563.0
38.532204181406996,0.027380506325805,-0.2762861641736192,4.319158305418549,100.0,0.42963397368421097,573.0
38.51521923879446,0.02424613092314917,-0.2867072095646583,4.327162447126399,100.0,0.38428994117647103,583.0
38.49807527702869,0.02099428180635445,-0.2974739050053538,4.335627252508728,100.0,0.393629922077922,594.0
38.48077888868336,0.017521411498306126,-0.3085291108231006,4.344742570644403,100.0,0.379125697368421,604.0
38.46333498393802,0.013736147251458004,-0.3197976378421404,4.3546574189425185,100.0,0.385205051282051,614.0
38.445746835104735,0.009566802513607465,-0.3311934181448309,4.365469174034605,100.0,0.411828344370861,624.0
38.428016157598854,0.00496761941996081,-0.3426285459737694,4.3772172649182135,100.0,0.384517544871795,635.0
38.4101432527787,-7.715914293486692e-05,-0.3540227941651717,4.389882187653988,100.0,0.407058833333333,645.0
38.392127236878906,-0.005552123719718739,-0.3653120525530824,4.403390150539043,100.0,0.377250248387097,655.0
38.37396636556992,-0.011412801027243298,-0.3764542931555864,4.417622961415081,100.0,0.38101856129032297,665.0
38.355658442112414,-0.017590888566209953,-0.3874320539972615,4.432431971717225,100.0,0.375215896103896,676.0
38.33720127963104,-0.02400199134746173,-0.3982509633199765,4.447654206129673,100.0,0.37972374999999997,686.0
38.31859318469779,-0.030554863352316032,-0.40893442189131396,4.463128441886043,100.0,0.3822522,696.0
38.299833441203496,-0.03716097571298176,-0.41951513909162497,4.47870904725248,100.0,0.370078022151899,706.0
38.28092279054745,-0.04374323802632981,-0.43002469266968346,4.4942757972851215,100.0,0.378325738853503,716.0
38.261863912885225,-0.05024285505075279,-0.4404825823685173,4.509738542622491,100.0,0.380132891719745,727.0
38.24266190576893,-0.05662357365263492,-0.4508863308402821,4.525036397496584,100.0,0.3784235,737.0
38.22332473018322,-0.06287292578402108,-0.4612040462587462,4.54013191859121,100.0,0.377839867924528,747.0
38.20386355672116,-0.06900044589555761,-0.4713705434373677,4.555001437290559,100.0,0.37281637974683496,757.0
38.18429291116411,-0.07503317831373564,-0.4812877047660976,4.5696231899082775,100.0,0.37593310062893104,768.0
38.164630508032936,-0.081009069902802,-0.4908293236401911,4.5839651601817915,100.0,0.39351757278481003,778.0
38.14489668615485,-0.08696907688100386,-0.4998502409452653,4.5979746559364765,100.0,0.376719980519481,788.0
