,t,HbO2,HHb,SaO2sup,P_a,temp,CCO,Hbdiff,HbT
463,4741.0,-0.4370785630123315,1.3017960817854384,0.9999999999720808,45.30149536849667,33.77384961580345,0.07507960352950094,-1.7388746447977699,0.8647175187731069
464,4752.0,-0.438921697854159,1.3032145024189106,0.9999999999715092,45.27502471563503,33.76559630743137,0.07475047141833313,-1.7421362002730696,0.8642928045647515
465,4762.0,-0.4403921028046591,1.3040555133031706,0.9999999999709895,45.25208637490991,33.757439895798484,0.07440022926019485,-1.7444476161078297,0.8636634104985115
466,4772.0,-0.4414226490418445,1.3042800244258048,0.9999999999704698,45.23213677433517,33.749376368820904,0.0740129950537809,-1.7457026734676493,0.8628573753839603
467,4782.0,-0.4419552179133106,1.3038596904323958,0.9999999999699501,45.21458349804669,33.74140152278882,0.0735745592049406,-1.7458149083457064,0.8619044725190852
468,4793.0,-0.4419414909966637,1.3027766863514696,0.9999999999693786,45.19880339366767,33.73351101949975,0.07307272038933887,-1.7447181773481333,0.8608351953548059
469,4803.0,-0.44134356799947483,1.3010233172911772,0.9999999999688589,45.18416019841559,33.72570043817773,0.07249756210358482,-1.742366885290652,0.8596797492917023
470,4813.0,-0.44013439510864494,1.2986014851391312,0.9999999999683392,45.17002130137666,33.71796532259084,0.07184166357825883,-1.7387358802477761,0.8584670900304863
471,4824.0,-0.4382979894495742,1.2955220339577949,0.9999999999677677,45.155773299164665,33.71030122387197,0.07110024059146691,-1.733820023407369,0.8572240445082207
472,4834.0,-0.43582944928041645,1.2918039940448702,0.999999999967248,45.14083604667563,33.702703739585026,0.07027121374754763,-1.7276334433252867,0.8559745447644538
473,4844.0,-0.4327347442085845,1.2874737428436633,0.9999999999667283,45.12467495380161,33.69516854955487,0.06935520384080496,-1.7202084870522478,0.8547389986350789
474,4854.0,-0.4290302848526002,1.2825640992971046,0.9999999999662086,45.10681133169419,33.6876914488929,0.0683554558905417,-1.7115943841497048,0.8535338144445044
475,4865.0,-0.4247422768156799,1.277113367035117,0.999999999965637,45.08683064761743,33.680268378508075,0.06727769523041238,-1.7018556438507968,0.852371090219437
476,4875.0,-0.4199058694911013,1.271164341088041,0.9999999999651173,45.06438860524502,33.67289545321306,0.06612992063067646,-1.6910702105791424,0.8512584715969398
477,4885.0,-0.41456411601901255,1.2647632926384489,0.9999999999645977,45.039215026591414,33.6655689873426,0.06492214084297765,-1.6793274086574614,0.8501991766194363
478,4895.0,-0.40876676655185396,1.2579589465486611,0.9999999999325127,45.01111557053004,33.65828551763032,0.0636660622225349,-1.666725713100515,0.8491921799968072
479,4906.0,-0.4025689226493707,1.2508014668409588,0.9999999999042095,44.97997137824589,33.65104182297577,0.06237473622387091,-1.6533703894903296,0.8482325441915881
480,4916.0,-0.39602958580720404,1.2433414657547086,0.9999999998800058,44.94573678567125,33.64383494070267,0.06106217656672186,-1.6393710515619127,0.8473118799475046
481,4926.0,-0.3892101374852519,1.2356290522725049,0.9999999998600948,44.90843528565257,33.6366621789684,0.05974295668237839,-1.6248391897577568,0.846418914787253
482,4937.0,-0.3821727912308388,1.2277129359402146,0.9999999998445511,44.868153957793005,33.629521125118735,0.0584317986217322,-1.6098857271710534,0.8455401447093758
483,4947.0,-0.3749790593319462,1.2196396012923865,0.9999999998333395,44.825036611649296,33.62240964995856,0.05714316487909854,-1.5946186606243327,0.8446605419604403
484,4957.0,-0.36768827670917137,1.2114525671894611,0.9999999998263257,44.77927590949045,33.61532590809917,0.05589086450854075,-1.5791408438986325,0.8437642904802898
485,4967.0,-0.36035622338291873,1.2031917438995006,0.9999999998232897,44.73110474792183,33.608268334718936,0.05468768444266625,-1.5635479672824193,0.8428355205165818
486,4978.0,-0.35303388385595813,1.1948928988835537,0.9999999998239383,44.680787182400515,33.60123563921836,0.05354505604769044,-1.5479267827395118,0.8418590150275955
487,4988.0,-0.34576637724091963,1.1865872400562063,0.9999999998279197,44.62860917439089,33.59422679634703,0.05247276566796799,-1.532353617297126,0.8408208628152867
488,4998.0,-0.33859208615643777,1.178301122873001,0.9999999998348373,44.57486942846851,33.58724103542086,0.051478716276243563,-1.5168932090294387,0.8397090367165632
