,t,HbO2,HHb,SaO2sup,P_a,temp,CCO,Hbdiff,HbT
44,450.0,-0.5287676811936384,0.7051885943996479,0.9962105102154176,39.881201508024894,38.720499925632836,-0.15497344495460003,-1.2339562755932862,0.1764209132060095
45,461.00000000000006,-0.5362650388417598,0.714164665791611,0.996747733011293,39.826378586987886,38.70606988966037,-0.15949287785588367,-1.2504297046333708,0.17789962694985118
46,471.00000000000006,-0.5441857566478076,0.7235450246174797,0.9972661904364385,39.771465890963405,38.69136145763209,-0.16405202416683567,-1.2677307812652874,0.17935926796967216
47,481.00000000000006,-0.5525393555390402,0.7333342644632439,0.9977606453063375,39.716087714483066,38.676389614641735,-0.1686446659709323,-1.2858736200022842,0.1807949089242037
48,491.00000000000006,-0.5613271850077254,0.743530472767993,0.9982264902981093,39.659879239590005,38.66116829982266,-0.17326556624433054,-1.3048576577757185,0.18220328776026762
49,502.00000000000006,-0.5705426489938832,0.7541258593238083,0.9986598057560401,39.60250176583127,38.64571037022078,-0.17791062856908746,-1.3246685083176915,0.18358321032992508
50,512.0,-0.5801715406430757,0.7651074086514567,0.9990574004917634,39.54365732096089,38.63002759037964,-0.18257701327212233,-1.3452789492945323,0.1849358680083809
51,522.0,-0.5901924762682194,0.776457533933042,0.9994168353234254,39.48310215977361,38.61413064574559,-0.18726320596401444,-1.3666500102012613,0.1862650576648226
52,532.0,-0.6005774185481663,0.7881547137249938,0.9997364295814698,39.420658682098214,38.59802917765982,-0.19196903623796893,-1.38873213227316,0.18757729517682753
53,542.0,-0.6112922790012918,0.8001740968407405,0.999746234634553,39.35622533948687,38.58173183742205,-0.19669564618125435,-1.4114663758420323,0.18888181783944868
54,553.0,-0.622297590082716,0.8124880652667108,0.9997570201929444,39.289784153547416,38.5652463566856,-0.20144541019732792,-1.434785655349427,0.1901904751839948
55,563.0,-0.633549237818988,0.8250667495406279,0.9997668252460277,39.22140553557621,38.5485796312741,-0.20622180934084539,-1.4586159873596158,0.1915175117216399
56,573.0,-0.644999246571889,0.8378784955002172,0.9997766302991109,39.15125017459714,38.531737815395154,-0.21102926489893217,-1.4828777420721062,0.1928792489283282
57,583.0,-0.6565966080908803,0.8508902854621012,0.999786435352194,39.07956784746017,38.51472642316729,-0.21587293730532212,-1.5074868935529815,0.19429367737122094
58,594.0,-0.668288147234926,0.8640681203867477,0.9997972209105854,39.00669309994486,38.497550434380074,-0.22075849762783797,-1.5323562676216738,0.19577997315182172
59,604.0,-0.6800194164569449,0.877377372124458,0.9998070259636687,38.93303785068409,38.480214401483735,-0.22569187978586097,-1.5573967885814028,0.19735795566751313
60,614.0,-0.6917356103324734,0.8907831162862867,0.9998168310167519,38.85908107623201,38.46272255495551,-0.23067902230060194,-1.5825187266187601,0.19904750595381326
61,624.0,-0.7033824902290469,0.9042504566943586,0.9998266360698349,38.78535583996552,38.445078904403935,-0.23572560872906898,-1.6076329469234054,0.2008679664653117
62,635.0,-0.7149073079164974,0.9177448518594136,0.9998374216282265,38.71243402501805,38.427287333032304,-0.2408368159341855,-1.632652159775911,0.2028375439429162
63,645.0,-0.7262597157699049,0.9312324525843763,0.9998472266813097,38.64090921991718,38.40935168337213,-0.24601707893140673,-1.6574921683542811,0.20497273681447137
64,655.0,-0.737392650368083,0.9446804576257546,0.9998570317343929,38.57137828383349,38.39127583250764,-0.2512698801859595,-1.6820731079938376,0.2072878072576716
65,665.0,-0.7482631757697621,0.9580574914348312,0.999866836787476,38.50442218354124,38.3730637553386,-0.25659756995129346,-1.7063206672045932,0.20979431566506912
66,676.0,-0.7588332725284745,0.9713340045698691,0.9998776223458675,38.44058674110882,38.3547195747705,-0.26200122266283016,-1.7301672770983436,0.21250073204139452
67,686.0,-0.7690705585607207,0.9844826937711644,0.9998874273989508,38.38036395397502,38.33624759808174,-0.26748053270564126,-1.753553252331885,0.21541213521044367
68,696.0,-0.7789489282935331,0.9974789352814137,0.9998972324520338,38.32417454326221,38.31765233909895,-0.2730337512248334,-1.7764278635749469,0.2185300069878806
69,706.0,-0.7884490970621622,1.0103012220234047,0.999907037505117,38.272352351227184,38.298938526206946,-0.2786576641529611,-1.798750319085567,0.22185212496124251
70,716.0,-0.7975590384770154,1.0229315928322458,0.9999168425582002,38.22513114719689,38.280111096611556,-0.2843476103370674,-1.8204906313092613,0.2253725543552304
71,727.0,-0.8062743034121016,1.0353560401229651,0.9999276281165916,38.18263431758793,38.26117517764098,-0.29009753757087814,-1.8416303435350667,0.22908173671086351
72,737.0,-0.8145982103846805,1.0475648811789608,0.9999374331696749,38.144867814716164,38.24213605619763,-0.29590009347856994,-1.8621630915636413,0.23296667079428035
73,747.0,-0.8225418984241541,1.059553077672247,0.999947238222758,38.11171662625412,38.222999137748474,-0.30174674754678454,-1.8820949760964012,0.2370111792480929
74,757.0,-0.8301242351281732,1.0713204880368603,0.9998792353462672,38.08294490744936,38.20376989646596,-0.30762794012757777,-1.9014447231650335,0.24119625290868707
75,768.0,-0.8373715745569654,1.082872037882312,0.9998206995566938,38.05819979612945,38.1844538183107,-0.31353325389488923,-1.9202436124392774,0.24550046332534659
76,778.0,-0.8443173619828599,1.0942177947802478,0.9997721448177417,38.03701880999616,38.16505633899204,-0.3194516030147851,-1.9385351567631077,0.24990043279738794
77,788.0,-0.8510015852904791,1.1053729355311392,0.9997337927059724,38.01884061031108,38.145582778861154,-0.32537143519394796,-1.9563745208216183,0.25437135024066015
78,798.0,-0.8574700759595748,1.1163575963903525,0.9997055965483949,38.003018809135085,38.12603827687997,-0.33128094179293816,-1.9738276723499273,0.2588875204307777
79,809.0,-0.8637736659891456,1.1271965995701367,0.9996872691973041,37.9888384014145,38.106427725850196,-0.33716827127999854,-1.9909702655592825,0.2634229335809911
80,819.0,-0.8699672107822232,1.1379190524803646,0.9996783135144437,37.97553431985976,38.08675571106202,-0.34302174139725744,-2.007886263262588,0.26795184169814146
81,829.0,-0.876108491851507,1.1485578195483925,0.999678054654082,37.9623115407915,38.06702645441801,-0.3488300454917942,-2.0246663113998995,0.27244932769688557
82,839.0,-0.8822570171531847,1.1591488700691621,0.999685673271846,37.94836611511583,38.04724376590444,-0.35458244854969423,-2.041405887222347,0.2768918529159774
83,850.0,-0.8884727407991764,1.1697305093844261,0.9997002388405295,37.932906464222235,38.02741100403061,-0.3602689685939423,-2.0582032501836025,0.28125776858524976
84,860.0,-0.8948147276782927,1.1803425047384528,0.9997207423227636,37.91517427021098,38.007531046557695,-0.36588053929720055,-2.0751572324167453,0.2855277770601601
85,870.0,-0.9013397919296104,1.1910251213664558,0.9997461275305036,37.89446430610443,37.98760627251195,-0.3714091499678206,-2.092364913296066,0.28968532943684533
86,880.0,-0.9081011410183306,1.2018180887015721,0.9997753205898455,37.87014259411583,37.967638556138,-0.3768479595669293,-2.1099192297199028,0.2937169476832415
87,890.0,-0.9151470591127573,1.2127595208880328,0.9998072570238717,37.84166234537087,37.947629273103416,-0.3821913821606835,-2.12790658000079,0.29761246177527556
88,901.0,-0.9225196643167413,1.2238848197040126,0.9998409060633083,37.80857721845626,37.927579318921445,-0.3874351421819915,-2.1464044840207537,0.3013651553872714
89,911.0,-0.9302537739089878,1.235225591043592,0.9998752918922161,37.77055153328061,37.907489139225234,-0.3925762989726951,-2.1654793649525796,0.3049718171346043
90,921.0000000000001,-0.9383759100259368,1.2468086078926182,0.9999095116314001,37.72736718805771,37.88735877121622,-0.3976132411874479,-2.1851845179185547,0.30843269786668137
91,931.0000000000001,-0.9469034752722585,1.2586548530919521,0.9999427499536446,37.67892714702357,37.86718789534047,-0.4025456526796044,-2.2055583283642104,0.31175137781969364
92,942.0000000000001,-0.9558441237212165,1.2707786741138176,0.9999742903104901,37.62525548963253,37.84697589603925,-0.4073744523936852,-2.2266227978350344,0.3149345503926011
93,952.0000000000001,-0.9651953478688484,1.2831870796200273,0.9999751189496467,37.56649413289546,37.82672193028816,-0.4121017114967894,-2.2483824274888757,0.3179917317511789
94,962.0000000000001,-0.9749442964773243,1.2958792037530977,0.9999759475888035,37.502896452290884,37.80642500258093,-0.41673055144400756,-2.270823500230422,0.32093490727577345
95,972.0000000000001,-0.9850678319747539,1.3088459590110229,0.9999767762279602,37.434818128654996,37.786084045010455,-0.4212650268813336,-2.2939137909857767,0.32377812703626896
96,983.0000000000001,-0.9955328292739851,1.3220698923776308,0.9999776877310326,37.36270563359695,37.76569800112814,-0.4257099972786196,-2.3176027216516157,0.3265370631036457
97,993.0000000000001,-1.0062967107227088,1.3355252524468466,0.9999785163701893,37.28708282952106,37.74526591229903,-0.4300709910065966,-2.341821963169555,0.32922854172413785
98,1003.0000000000001,-1.01730820468449,1.3491782679355002,0.9999793450093459,37.20853619968036,37.72478700530057,-0.43435406526172904,-2.3664864726199903,0.3318700632510103
99,1013.0000000000001,-1.0285083082888673,1.362987630502405,0.9999801736485027,37.127699239759046,37.70426077992691,-0.4385656648128461,-2.391495938791272,0.3344793222135376
100,1024.0,-1.039831428472025,1.3769051674276729,0.999981085151575,37.04523653888884,37.68368709535217,-0.44271248201164093,-2.416736595899698,0.33707373895564796
101,1034.0,-1.0512066698325262,1.390876682800838,0.9999819137907318,36.96182805847304,37.66306625396893,-0.44680131993601047,-2.4420833526333645,0.3396700129683119
102,1044.0,-1.0625592333282288,1.4048429399154876,0.9999827424298884,36.87815408357248,37.64239908134507,-0.45083896002460433,-2.467402173243716,0.3422837065872588
103,1054.0,-1.073811886714671,1.4187407530950202,0.9999835710690451,36.79488127426818,37.62168700082895,-0.4548320352099432,-2.4925526398096913,0.34492886638034914
104,1065.0,-1.0848864660783628,1.4325041545095893,0.9999844825721175,36.71265018418478,37.60093210118725,-0.4587869093989597,-2.5173906205879524,0.34761768843122653
105,1075.0,-1.095705367916178,1.446065600680845,0.9999853112112741,36.63206454259215,37.580137195497414,-0.4627095641337523,-2.5417709685970227,0.3503602327646671
106,1085.0,-1.106192992867398,1.4593571840015032,0.9999861398504309,36.55368251832163,37.559305869361694,-0.4666054932881992,-2.565550176868901,0.35316419113410524
107,1095.0,-1.11627710524244,1.4723118163189564,0.9999869684895876,36.47801010077413,37.53844251638883,-0.4704796066188409,-2.5885889215613966,0.3560347110765163
108,1106.0,-1.125890076715446,1.4848643541711257,0.99998787999266,36.40549664758517,37.517552358828155,-0.47433614285033393,-2.6107544308865718,0.35897427745567967
109,1116.0,-1.1349699877383779,1.4969526385441907,0.9999887086318167,36.33653256239014,37.4966414512561,-0.4781785927734165,-2.6319226262825683,0.3619826508058128
110,1126.0,-1.143461566109293,1.5085184260860571,0.9999895372709733,36.27144898275549,37.47571666531578,-0.48200963266190466,-2.65197999219535,0.36505685997676407
111,1136.0,-1.1513169483376882,1.51950819360242,0.9999903659101301,36.210519281000416,37.45478565369952,-0.4858310682953433,-2.6708251419401083,0.3681912452647318
112,1147.0,-1.158496255646195,1.5298738033772827,0.9999912774132024,36.15396211190531,37.43385679184333,-0.4896437901130378,-2.6883700590234776,0.37137754773108766
113,1157.0,-1.1649679823630514,1.5395730232753029,0.9999921060523591,36.10194568334733,37.41293909617627,-0.49344774056479496,-2.7045410056383545,0.37460504091225144
114,1167.0,-1.170709199940095,1.548569902390049,0.9999929346915158,36.05459288150018,37.39204211824178,-0.49724189549356834,-2.7192791023301437,0.37786070244995407
115,1177.0,-1.1757055848076752,1.5568350097097317,0.9999841502033193,36.01198685488852,37.3711758145853,-0.5010242622110921,-2.732540594517407,0.3811294249020565
116,1188.0,-1.1799512827140042,1.5643455493285896,0.9999767411486971,35.97417665420312,37.35035039297306,-0.5047918975990822,-2.744296832042594,0.3843942666145854
117,1198.0,-1.1834486260563244,1.5710853706835803,0.9999707986260133,35.94118253839634,37.32957613625111,-0.5085409499199344,-2.7545339967399047,0.38763674462725595
118,1208.0,-1.1862077239541788,1.5770448958786178,0.9999663690441045,35.913000591569116,37.30886320593747,-0.5122667279743057,-2.7632526198327967,0.390837171924439
119,1218.0,-1.1882459473788067,1.582220988256657,0.9999634558895538,35.88960634830728,37.2882214284365,-0.5159638007947132,-2.7704669356354636,0.3939750408778502
120,1228.0,-1.189587333425862,1.5866167868783783,0.9999620222919395,35.8709571956678,37.26766006754795,-0.5196261302299486,-2.7762041203042402,0.3970294534525163
121,1239.0,-1.1902619336543634,1.5902415302567667,0.9999619942818956,35.85699340435262,37.24718758769743,-0.5232472375434151,-2.7805034639111303,0.39997959660240334
122,1249.0,-1.1903051311991304,1.5931103893732126,0.9999632646337324,35.847637733544346,37.22681141302905,-0.5268204034902384,-2.783415520572343,0.4028052581740822
123,1259.0,-1.1897569500767589,1.5952443246816554,0.9999656971836112,35.84279364615553,37.206537688161184,-0.5303388992696928,-2.7850012747584145,0.4054873746048966
124,1269.0,-1.1886613778242523,1.5966699749009217,0.9999691315155159,35.84234225823766,37.186371046992306,-0.5337962433968795,-2.7853313527251737,0.40800859707666937
125,1280.0,-1.1870657194815344,1.597419577677679,0.999973387910201,35.84613822500378,37.166314396422955,-0.5371864771412195,-2.7844852971592133,0.41035385819614456
126,1290.0,-1.1850199971400814,1.5975309146263492,0.9999782724565627,35.854004834415306,37.14636872219812,-0.5405044490382396,-2.782550911766431,0.4125109174862678
127,1300.0,-1.1825764050208523,1.5970472667102267,0.9999835822301507,35.86572863485643,37.126532924241495,-0.5437460973833671,-2.7796236717310787,0.4144708616893744
128,1310.0,-1.1797888254818178,1.5960173610876471,0.9999891104495056,35.88105396268325,37.10680368882967,-0.5469087187909514,-2.775806186569465,0.4162285356058293
129,1321.0,-1.176712406644188,1.5944952877825087,0.9999946515273973,35.89967775599018,37.08717540472965,-0.5499912109755438,-2.771207694426697,0.4177828811383206
130,1331.0,-1.1734031976724377,1.5925403639165459,0.9999947865743208,35.92124504240435,37.0676401299915,-0.5529942788646106,-2.7659435615889834,0.41913716624410813
131,1341.0,-1.1699178334422058,1.5902169245704632,0.9999949216212441,35.94534547220237,37.04818761544483,-0.5559205948108428,-2.760134758012669,0.42029909112825736
132,1351.0,-1.1663132567234396,1.5875940222838314,0.9999950566681676,35.97151123514707,37.02880539008504,-0.5587749057883644,-2.753907279007271,0.42128076556039185
133,1362.0,-1.1626464633702256,1.5847450213526204,0.9999952052197832,35.99921665214664,37.00947891244786,-0.5615640827912705,-2.7473914847228462,0.4220985579823948
134,1372.0,-1.158974254464488,1.5817470779484322,0.9999953402667068,36.02787967402078,36.990191790759766,-0.5642971100064396,-2.74072133241292,0.42277282348394407
135,1382.0,-1.1553529788741237,1.5786805020788095,0.9999954753136301,36.05686545297297,36.970926073127636,-0.5669850135266298,-2.734033480952933,0.4233275232046858
136,1392.0,-1.1518382501486686,1.5756280019508417,0.9999956103605535,36.08549208118337,36.951662607314724,-0.5696407312387579,-2.7274662520995103,0.42378975180217315
137,1403.0,-1.148484622983931,1.5726738149683066,0.9999957589121693,36.11303851741967,36.93238146777269,-0.5722789269432469,-2.7211584379522376,0.42418919198437566
138,1413.0,-1.1453452165598061,1.5699027322042487,0.9999958939590927,36.1387546479296,36.91306244559887,-0.5749157526853977,-2.7152479487640546,0.42455751564444255
139,1423.0,-1.1424712748060566,1.5673990247989562,0.9999960290060161,36.161873353290844,36.89368559500052,-0.5775685637455273,-2.709870299605013,0.4249277499928996
140,1433.0,-1.1399116569692904,1.5652452816079765,0.9999961640529395,36.18162437978379,36.87423182770417,-0.5802555908592067,-2.705156938577267,0.42533362463868607
141,1444.0,-1.1377122556127837,1.5635211680216075,0.9999963126045553,36.19724974345841,36.854683544578705,-0.5829955742069903,-2.701233423634391,0.4258089124088238
142,1454.0,-1.1359153432353974,1.562302116715942,0.9999964476514787,36.20802032829557,36.8350252915849,-0.5858073637351509,-2.6982174599513398,0.42638677348054466
143,1464.0,-1.1345588528829362,1.5616579625825264,0.9999965826984021,36.213253278345626,36.81524442507458,-0.588709490624477,-2.696216815465463,0.4270991096995902
144,1474.0,-1.1336756022852543,1.5616515364144097,0.999990210394448,36.2123297311899,36.7953317695091,-0.5917197153172815,-2.695327138699664,0.42797593412915536
145,1485.0,-1.1332924750891311,1.5623372351234948,0.9999834897658151,36.20471240211768,36.77528224892957,-0.5948545584561162,-2.695629710212626,0.42904476003436365
146,1495.0,-1.1334295766718734,1.5637595902503123,0.9999766291472408,36.18996251019465,36.75509547207543,-0.5981288223080657,-2.6971891669221857,0.4303300135784389
147,1505.0,-1.1340993858637005,1.565951861127259,0.9999698524450306,36.167755540990676,36.73477624999385,-0.601555111608705,-2.7000512469909594,0.4318524752635584
148,1515.0,-1.135305927674996,1.5689346839609395,0.9999633943407343,36.13789536434328,36.714335024385946,-0.6051433640964143,-2.704240611635935,0.43362875628594355
149,1526.0,-1.1370439956939768,1.5727148128932105,0.999957495011601,36.100326264977625,36.6937881848714,-0.6089004021751663,-2.7097588085871873,0.4356708171992336
150,1536.0,-1.1392984559592625,1.5772839933650755,0.9999523944363315,36.05514249483044,36.67315825389837,-0.6128295180459629,-2.716582449324338,0.43798553740581303
151,1546.0,-1.1420436665430804,1.5826180115035497,0.9999483263679341,36.002595015386916,36.65247391925771,-0.6169301052386011,-2.72466167804663,0.4405743449604693
152,1556.0,-1.145243048543772,1.588675965498553,0.9999455120689481,35.94309516350754,36.63176989614547,-0.6211973497317753,-2.733919014042325,0.44343291695478104
153,1567.0,-1.1488488444614688,1.5953998057238663,0.9999441539176398,35.877215041618655,36.611086603499885,-0.6256219937304114,-2.744248650185335,0.44655096126239746
154,1577.0,-1.1528020988291674,1.6027141893124752,0.9999444290065739,35.80568449880771,36.59046964292899,-0.6301901846157786,-2.7555162881416426,0.4499120904833078
155,1587.0,-1.1570328933245915,1.6105266916906271,0.9999464828668198,35.72938463072904,36.56996907290552,-0.6348834205545706,-2.767559585015219,0.45349379836603565
156,1597.0,-1.1614608642807087,1.618728412061746,0.9999504234614686,35.6493377837229,36.549638475950935,-0.6396786027546317,-2.7801892763424547,0.4572675477810373
157,1608.0,-1.165996024554428,1.6271950021448034,0.9999563156006468,35.566694105102684,36.52953382213738,-0.6445482024416314,-2.7931910266992315,0.4611989775903753
158,1618.0,-1.1705399042962328,1.6357881380397248,0.9999641759362952,35.48271474008142,36.509712138260866,-0.6494605483925239,-2.8063280423359576,0.465248233743492
159,1628.0,-1.1749870166398015,1.644357444556952,0.999973968698151,35.39875183705488,36.49022999832588,-0.6543802384139272,-2.8193444611967537,0.46937042791715045
160,1638.0,-1.1792266451032185,1.6527428703555365,0.9999856023321412,35.31622558580517,36.47114185737385,-0.6592686756095996,-2.8319695154587547,0.47351622525231796
161,1649.0,-1.1831449398984868,1.6607775011929484,0.9999989271983236,35.23659857645632,36.45249825702034,-0.6640847277049972,-2.8439224410914354,0.47763256129446163
162,1659.0,-1.1866273006050698,1.6682907875846769,0.999998560631968,35.161347830381544,36.434343937165515,-0.6687855050825995,-2.8549180881897467,0.48166348697960704
163,1669.0,-1.1895610129187586,1.6751121520674768,0.9999981940656126,35.09193491723374,36.41671589402597,-0.6733272504734406,-2.864673164986235,0.48555113914871817
164,1679.0,-1.191838097572178,1.681074929858093,0.999997827499257,35.02977463287384,36.39964142971398,-0.6776663303740291,-2.872913027430271,0.48923683228591486
165,1690.0,-1.1933583202048132,1.686020584848904,0.999997424276266,34.976202768115094,36.38313624288035,-0.6817603151486782,-2.8793789050537173,0.4926622646440908
166,1700.0,-1.1940323021375427,1.6898031305784929,0.9999970577099104,34.93244354530581,36.36720261326874,-0.6855691314156225,-2.883835432716036,0.4957708284409501
167,1710.0,-1.1937846638739804,1.6922936733046439,0.9999966911435549,34.89957733766465,36.351827735248804,-0.6890562667749265,-2.886078337178624,0.49850900943066345
168,1720.0,-1.1925571258598497,1.6933849821241282,0.9999963245771994,34.878509314565726,36.33698225636202,-0.6921900034099457,-2.885942107983978,0.5008278562642785
169,1731.0,-1.1903114846945129,1.692995979942919,0.9999959213542082,34.869939674141015,36.322619076500914,-0.6949446538541051,-2.883307464637432,0.5026844952484062
170,1741.0,-1.187032377744546,1.6910760396811244,0.9999955547878528,34.87433613217069,36.308672461439045,-0.6973017695083986,-2.87810841742567,0.5040436619365785
171,1751.0,-1.1827297451983236,1.6876089628531665,0.9999951882214972,34.89190933352273,36.295057520943814,-0.6992512904462727,-2.87033870805149,0.5048792176548429
172,1761.0,-1.1774408963707725,1.682616512789266,0.9999948216551418,34.92259184014582,36.28167009656967,-0.700792603635288,-2.8600574091600386,0.5051756164184935
173,1772.0,-1.1712320869084512,1.67616137231883,0.9999944184321506,34.966021327976165,36.26838709741497,-0.7019354758517581,-2.8473934592272814,0.5049292854103788
174,1782.0,-1.164199515822036,1.668349395817875,0.9999940518657953,35.02152859316725,36.25506731364732,-0.7027008271902633,-2.832548911639911,0.504149879995839
175,1792.0,-1.1564696563023908,1.6593310283494147,0.9999936852994397,35.08813092482584,36.24155272753453,-0.7031213111503165,-2.8158006846518058,0.5028613720470239
