temp,CCO,HbO2,HHb,P_a,SaO2sup,t
37.275218404254375,-1.3007728029577303,-5.3059087871849195,-6.43464930210142,48.61385549,1.0,1931.0
37.258910051319106,-1.3017118288247391,-5.305209255494524,-6.4237622107577375,48.92938729,1.0,1941.0
37.24264304144487,-1.3028928003262423,-5.3041293277598935,-6.412579050378518,49.29680027,1.0,1951.0
37.22641001825321,-1.304277396993316,-5.3027355184618745,-6.401280845098269,49.54683913,1.0,1961.0
37.21020564498687,-1.3058176654630884,-5.301090856374963,-6.390082942693485,48.6290978,1.0,1972.0
37.19402720574734,-1.307457718408779,-5.299255084446598,-6.379223577523866,49.48187772,1.0,1982.0
37.17787481140356,-1.3091361724019261,-5.297284782852173,-6.368949773976534,53.02983098,1.0,1992.0
37.161751223593704,-1.3107890410487781,-5.295233262846409,-6.359501809722151,49.04762984,1.0,2002.0
37.14566134845728,-1.312352809136047,-5.2931503110321225,-6.35109743475062,52.64839865,1.0,2013.0
37.129611472620994,-1.313767458600437,-5.291082036894077,-6.343916937092532,49.46470761,1.0,2023.0
37.11360832161557,-1.3149792677969177,-5.28907111785795,-6.3380900475733375,48.94342995,1.0,2033.0
37.09765802308631,-1.3159432492110474,-5.287157624610998,-6.333685601499294,47.96303478,1.0,2043.0
37.081765062701,-1.3166251339848218,-5.285380384302628,-6.330704770308403,48.76056595,1.0,2054.0
37.06593133357415,-1.3170028606052575,-5.28377859508063,-6.32907846922321,48.87571739,1.0,2064.0
37.05015539531379,-1.3170675659839652,-5.282393254942585,-6.328669222511198,48.79469005,1.0,2074.0
37.03443206547093,-1.3168240835304326,-5.281267968976344,-6.3292773983707615,49.78781351,1.0,2084.0
37.018752455093406,-1.316290913701873,-5.28044881353013,-6.330651424448773,48.84865968,1.0,2095.0
37.00310452801706,-1.315499568081152,-5.2799830817712925,-6.332501425951276,49.28412609,1.0,2105.0
36.98747421069736,-1.3144931404336968,-5.279916871221047,-6.334515650896684,49.5027336,1.0,2115.0
36.971847007519735,-1.313323971180908,-5.280291613047465,-6.336378953598825,50.69792404,1.0,2125.0
36.95620999290085,-1.312050370555068,-5.281139805770163,-6.337792408483675,48.91281946,1.0,2135.0
36.94055397339199,-1.3107325414904971,-5.282480400602513,-6.338492811522665,53.78701452,1.0,2146.0
36.92487556266293,-1.3094280507860188,-5.284314465278102,-6.3382704761301385,48.98811505,1.0,2156.0
36.90917890388218,-1.3081873705214566,-5.286621878889903,-6.336983489602831,48.54213668,1.0,2166.0
36.89347680574821,-1.3070500907647833,-5.2893598226868015,-6.334566621859037,47.71931497,1.0,2176.0
36.87779111710779,-1.3060423571597286,-5.292463687324314,-6.331033470668209,48.50308824,1.0,2187.0
36.86215223685228,-1.3051759204268756,-5.295850708386847,-6.326471178612572,48.30335,1.0,2197.0
36.84659773127853,-1.3044489426658636,-5.299426200519842,-6.32102804007029,48.69987926,1.0,2207.0
36.831170104019506,-1.303848450464509,-5.303091750687918,-6.314895324565723,50.54364415,1.0,2217.0
36.81591382951122,-1.30335411300194,-5.306754248266379,-6.308285461602899,48.08778889,1.0,2228.0
36.80087181981681,-1.3029428789166788,-5.3103342963479845,-6.301409212638241,48.09918564,1.0,2238.0
36.786081552425344,-1.302593917774999,-5.313772490131,-6.294454545519744,49.12428737,1.0,2248.0
36.77157114931739,-1.3022932584816835,-5.317032341470067,-6.2875696488335935,51.33281505,1.0,2258.0
36.757355760903934,-1.3020374982682088,-5.320099247696943,-6.2808519376228205,48.84515238,1.0,2269.0
36.743434653951475,-1.3018360055071376,-5.322975702373365,-6.274344083721132,51.7605766,1.0,2279.0
36.729789405220494,-1.3017111973761195,-5.3256737077029666,-6.268037154847575,49.13816111,1.0,2289.0
36.71638354358621,-1.3016967419624297,-5.328205875424134,-6.261880003741567,46.70327366,1.0,2299.0
36.70316385868959,-1.3018338603600246,-5.33057690002313,-6.255793264579991,49.15552737,1.0,2310.0
36.69006341394702,-1.3021662035033683,-5.332776972354174,-6.249685812912719,51.55001729,1.0,2320.0
36.677006087428545,-1.302733979739617,-5.33477834650236,-6.2434713923369145,48.54640573,1.0,2330.0
36.66391224623021,-1.3035680772288143,-5.336535760611433,-6.237083306600237,48.38489687,1.0,2340.0
36.65070497671083,-1.3046848586374116,-5.337990839977142,-6.230485555941062,48.75906342,1.0,2351.0
36.63731618497868,-1.3060821330391243,-5.339080089292188,-6.223679436896638,48.21556302,1.0,2361.0
36.62369188047122,-1.3077365910204872,-5.339745684648209,-6.216705274633031,48.14771995,1.0,2371.0
36.60979606744245,-1.3096027991999488,-5.339947987748615,-6.209639500738878,48.91089789,1.0,2381.0
36.59561287081861,-1.3116137466141282,-5.3396784404862805,-6.202587691259401,47.55073342,1.0,2392.0
36.58114676727936,-1.3136829242861674,-5.3389712046257785,-6.195674470698857,48.48023969,1.0,2402.0
36.566421027208975,-1.3157079532679312,-5.337911654721061,-6.1890314099194725,50.82726283,1.0,2412.0
36.551474657687685,-1.3175757838937638,-5.336639789173091,-6.182784198753419,49.06793057,1.0,2422.0
36.53635825159331,-1.319169417641251,-5.335346970217752,-6.17704041194275,47.84045918,1.0,2432.0
36.521129195166296,-1.3203759450070889,-5.3342651839164725,-6.171879070910232,49.04850157,1.0,2443.0
36.50584668204125,-1.3210954777907409,-5.333649098139159,-6.167342951683067,52.82004583,1.0,2453.0
36.49056694582494,-1.3212503277818948,-5.3337523553809065,-6.1634342679185306,48.97795596,1.0,2463.0
36.47533907207664,-1.3207935944050575,-5.334800530679057,-6.160114032570367,48.34482127,1.0,2473.0
36.46020169198149,-1.3197162188983989,-5.336963842841736,-6.157305097186848,49.14804718,1.0,2484.0
36.445180792728145,-1.3180515825802634,-5.34033294657238,-6.154898571475696,48.91632969,1.0,2494.0
36.43028879652979,-1.3158768912338257,-5.3449009455968035,-6.152763019475827,48.00265722,1.0,2504.0
36.41552495614115,-1.3133108834427858,-5.350554196324094,-6.15075552088892,48.51991392,1.0,2514.0
36.400876992809465,-1.3105077842331316,-5.35707359402924,-6.1487334207640005,48.67945492,1.0,2525.0
36.3863237753284,-1.3076478372372482,-5.364146942439031,-6.146565434950496,48.35229434,1.0,2535.0
36.37183872389525,-1.3049251280775656,-5.37139180258563,-6.1441408048454464,47.59613109,1.0,2545.0
36.35739353799981,-1.3025337048947283,-5.378387006817646,-6.1413754549270845,48.81865692,1.0,2555.0
36.34296180958593,-1.3006531700600672,-5.3847099410877,-6.138214593637728,47.48494975,1.0,2566.0
36.32852210272909,-1.29943494792634,-5.38997589243151,-6.134631821661642,48.36510816,1.0,2576.0
36.31406016215984,-1.2989903457800684,-5.393875357709125,-6.130625421101105,47.89630615,1.0,2586.0
36.29957004552376,-1.2993813556355187,-5.396205284381352,-6.126212948550331,48.85612704,1.0,2596.0
36.285054135638596,-1.3006149269046792,-5.396890764369687,-6.121425455583575,47.52933571,1.0,2607.0
36.27052214900705,-1.302641193440411,-5.395994666981541,-6.116302588538302,48.75738969,1.0,2617.0
36.25598938588328,-1.3053558679386468,-5.3937139694701814,-6.110889503268251,50.31991231,1.0,2627.0
36.24147454287069,-1.3086067208245324,-5.390362981637296,-6.1052360389894424,48.87072714,1.0,2637.0
36.22699742041063,-1.3122037449707038,-5.386345093667488,-6.099398032867707,47.00940406,1.0,2648.0
36.2125768078488,-1.3159322957557482,-5.3821159221620265,-6.093440140564884,49.02889692,1.0,2658.0
36.19822873629725,-1.319568229244243,-5.378141622769693,-6.087439154115847,51.40828163,1.0,2668.0
36.1839651845166,-1.3228938827947423,-5.374856560637717,-6.081486634823794,48.90859749,1.0,2678.0
36.16979323845069,-1.325713678662793,-5.372624437845207,-6.075689727910537,46.613975,1.0,2688.0
36.155714661955656,-1.3278681825438836,-5.371706416054534,-6.070169294421231,48.52598889,1.0,2699.0
36.14172583332496,-1.329245593430749,-5.372238873828047,-6.065054950191069,52.18320278,1.0,2709.0
36.12781801891378,-1.3297898451549164,-5.3742223912322284,-6.060477158758445,48.60512741,1.0,2719.0
36.11397796762157,-1.3295047311062418,-5.37752255776519,-6.056557057710665,47.40998731,1.0,2729.0
36.10018880561962,-1.3284537045086504,-5.3818823764665495,-6.053395083814937,48.89856725,1.0,2740.0
36.08643119080549,-1.3267552645995535,-5.386945366942999,-6.051059644743033,50.12182253,1.0,2750.0
36.07268465899238,-1.3245741363237509,-5.392287822234738,-6.049577086429004,48.01172772,1.0,2760.0
36.05892906664681,-1.3221087966909328,-5.397457933692522,-6.048924086694021,47.96428657,1.0,2770.0
36.04514601475253,-1.3195762694274913,-5.402018670525044,-6.049023420641799,48.51555226,1.0,2781.0
36.03132013212802,-1.3171954451211478,-5.405590528370408,-6.0497438112497575,47.69417114,1.0,2791.0
36.017440110528725,-1.3151704195071643,-5.407889766689168,-6.050904290335913,47.516756,1.0,2801.0
36.00349941922498,-1.3136754179244483,-5.408757761479085,-6.052283136063316,48.13927647,1.0,2811.0
35.98949667582362,-1.3128427522468844,-5.4081777547635,-6.0536310252410965,48.29325545,1.0,2822.0
35.97543569802334,-1.3127549369261675,-5.406276597172546,-6.054687568353888,46.50306262,1.0,2832.0
35.961325292051136,-1.31344161210557,-5.4033109027417074,-6.0551999386613735,47.63396219,1.0,2842.0
35.947178838334224,-1.3148813541098274,-5.3996390646308985,-6.054941951377027,48.52206194,1.0,2852.0
35.93301371437248,-1.3170078841331658,-5.395682437035268,-6.0537317893217875,47.53330854,1.0,2863.0
35.91885055908351,-1.3197197026960368,-5.391880329898112,-6.051446660572119,48.59727574,1.0,2873.0
35.90471234770537,-1.322891850252799,-5.388644090855776,-6.0480329912957576,48.98686724,1.0,2883.0
35.890623228116525,-1.3263883597502666,-5.386315439741979,-6.043511225353299,49.12236108,1.0,2893.0
35.876607082017095,-1.3300740251247936,-5.385133477540822,-6.037974834095298,47.20987525,1.0,2904.0
35.862685824568885,-1.3338243305727018,-5.3852135793580445,-6.031583675383773,48.95063333,1.0,2914.0
35.848877537147004,-1.337532718810174,-5.3865398992156885,-6.02455234434488,51.0988439,1.0,2924.0
35.83519461706428,-1.341114767065107,-5.388971675964089,-6.017134589823946,48.50772317,1.0,2934.0
35.821642194441104,-1.3445092406786692,-5.392262115211921,-6.009605175884,51.31161488,1.0,2945.0
35.808217085364646,-1.3476763694520515,-5.396087443873167,-6.002240702119919,48.71015902,1.0,2955.0
35.79490751408729,-1.3505940034385449,-5.400082850214691,-5.995300854930559,46.16371617,1.0,2965.0
35.781693751612224,-1.3532525087344722,-5.40388148208241,-5.989011383434716,47.29281886,1.0,2975.0
35.76854969663773,-1.3556493248279895,-5.407152526690153,-5.983549840269737,47.16097363,1.0,2986.0
35.755445283642274,-1.3577840197341606,-5.40963464244016,-5.97903486028723,47.48523793,1.0,2996.0
35.74234946346249,-1.3596544826924897,-5.411161589677564,-5.97551951619296,48.58295,1.0,3006.0
35.72923339241811,-1.3612546452198582,-5.411677699995061,-5.972989108821317,48.96421122,1.0,3016.0
35.716073416120246,-1.3625738761959172,-5.411241734895244,-5.9713636005895125,47.98086951,1.0,3027.0
