t,DHbO2,DHHb,CCO,DHbT,DHbdiff,CBF,SaO2sup,P_a,temp
386.0,0.11549000003498833,-1.2139103726254827,0.05021715741098015,-1.0984203725904962,1.329400372660471,0.007640050850807564,1.0,49.7828209677419,38.41615900457025
396.0,0.2854722023347449,-1.2584445504826167,0.05044031624244598,-0.9729723481478771,1.5439167528173616,0.007682734237351316,1.0,49.8393300395257,38.41667427756904
407.0,0.23527829023611702,-1.1556833514333427,0.05008202128750098,-0.9204050611972221,1.3909616416694597,0.007583607208898883,1.0,47.6083677419355,38.41715913070236
417.0,0.6975830087962223,-1.3698730389891285,0.0509734032300946,-0.6722900301929045,2.0674560477853507,0.0077913094131874675,1.0,50.0975248,38.41761911240856
427.0,0.9852277962371794,-1.6385968169222132,0.05203084835338791,-0.6533690206850338,2.6238246131593925,0.008073271178861391,1.0,56.0516869918699,38.41806008270955
437.0,-0.9134022500347747,-0.8147819651450696,0.0488134166023232,-1.7281842151798443,-0.09862028488970509,0.007274157203733327,1.0,46.5278959839357,38.418487844743446
447.0,0.6558940136912703,-1.3091906655123537,0.050864869836103443,-0.653296651821087,1.965084679203624,0.007730528306238515,1.0,48.7976496,38.41890778179825
457.0,0.8443880592471338,-1.5196610803605672,0.051717644662842066,-0.6752730211134264,2.364049139607701,0.007943878108426597,1.0,53.2894159836066,38.41932453191853
468.0,-0.17871093660416548,-1.0779284055909084,0.05002708181838106,-1.2566393421950721,0.8992174689867429,0.007509288054822428,1.0,48.1956416666667,38.41974172596858
478.0,0.453919837036743,-1.254498797303686,0.050777270761853247,-0.8005789602669395,1.708418634340429,0.007676048877219505,1.0,48.6432761904762,38.420161805967474
488.0,0.20336303452508275,-1.0189939769262075,0.04988125252943273,-0.8156309424011283,1.2223570114512903,0.0074529637952346255,1.0,44.716672,38.42058593155315
498.0,1.058586609203644,-1.3680210494477798,0.05131178709509844,-0.30943444024413935,2.426607658651424,0.007785948142406172,1.0,47.8188216,38.42101397539026
508.0,0.6775838281928692,-1.3263811126637215,0.051187569655067655,-0.6487972844708523,2.0039649408565907,0.007744433910424476,1.0,49.036684,38.42144460330633
519.0,0.35486085307117676,-1.2035867875452908,0.050744867907759686,-0.8487259344741105,1.5584476406164676,0.0076249933137030775,1.0,47.962764516129,38.42187543089182
529.0,0.4706833372367534,-1.2282139228936586,0.0508827397662248,-0.7575305856569088,1.698897260130412,0.007648346088019337,1.0,47.865514,38.42230324407278
539.0,0.7180265062975373,-1.413572854105217,0.05164580469027018,-0.6955463478076851,2.1315993604027543,0.007831167852268213,1.0,51.0499193548387,38.4227242664328
549.0,-0.05962138560453667,-1.058847785231963,0.05028001803364394,-1.118469170836498,0.9992263996274264,0.007488609756658306,1.0,46.992336,38.42313445183228
559.0,0.5868849179571747,-1.2479265328841471,0.0510766100174926,-0.6610416149269795,1.8348114508413218,0.007666690744375386,1.0,47.6464912698413,38.42352977896664
569.0,0.7963965515010187,-1.4380200833302688,0.051854102252523834,-0.6416235318292607,2.2344166348312875,0.007855122156388271,1.0,51.1864504,38.42390652626102
580.0,0.0969786799376422,-1.1614523396818157,0.05080540495787704,-1.0644736597441735,1.258431019619458,0.007583819057431116,1.0,48.4674403225807,38.424261510832935
590.0,0.7409075163460201,-1.4829846580924428,0.052095942384415006,-0.7420771417464209,2.223892174438463,0.007901598746639626,1.0,52.8431691056911,38.424592282746616
600.0,-0.4757231443478602,-0.864389937470353,0.049667903642854706,-1.3401130818182097,0.38866679312249275,0.007312237243245454,1.0,45.0522096,38.424897273329115
610.0,0.9805081943579701,-1.4005915564848213,0.051853969511460464,-0.4200833621268458,2.3810997508427914,0.0078159383888504,1.0,49.023685483871,38.42517590174272
620.0,0.6333662012850532,-1.3983855333917479,0.05187413420859663,-0.7650193321066894,2.031751734676801,0.007813816096600423,1.0,51.1505634146342,38.425428645716615
630.0,-0.1216470742450717,-1.0150694406236926,0.050384940983657374,-1.1367165148687661,0.8934223663786209,0.007446304732773086,1.0,46.3235620967742,38.42565708006692
641.0,0.7488648979241574,-1.3774832408269742,0.05185995570542955,-0.6286183429028185,2.1263481387511316,0.007791905013059998,1.0,49.83506,38.42586388173925
651.0,0.23988216879919833,-1.1825882744917102,0.051122320614966854,-0.9427061056925083,1.4224704432909085,0.007601670653409064,1.0,48.0783161290323,38.426052795042125
661.0,0.590986756027224,-1.3470664005384698,0.051799525220874686,-0.7560796445112459,1.9380531565656938,0.007761164840643828,1.0,50.0281903225806,38.42622854798373
671.0,0.4176363567010313,-1.3545674367900933,0.051854135827292536,-0.9369310800890602,1.7722037934911246,0.007768881282364707,1.0,51.3621677419355,38.42639671170797
681.0,-0.03909076009339785,-1.1321714285153899,0.05100467855060373,-1.171262188608786,1.093080668421992,0.007553723869698352,1.0,48.5353357723577,38.42656349995332
691.0,0.5283181758021556,-1.3504301480373027,0.051896449339242354,-0.8221119722351418,1.8787483238394582,0.007764131281784468,1.0,50.5096963414634,38.426735512729095
702.0,0.5127801098458455,-1.4653683763943661,0.052363289919889,-0.952588266548517,1.9781484862402117,0.007881459552309894,1.0,53.9057322580645,38.42691943573976
712.0,-0.4028985768189557,-1.0659362969146464,0.05082304003050728,-1.4688348737336057,0.6630377200956907,0.007491867811847152,1.0,49.1673048387097,38.427121712537485
722.0,0.2931850899095245,-1.2378067969770594,0.05154249030838856,-0.9446217070675402,1.530991886886584,0.00765348030806884,1.0,49.0847788617886,38.42734820910234
732.0,0.9429241073861974,-1.5985807105192489,0.0529588055912915,-0.6556566031330533,2.5415048179054462,0.008019971179459484,1.0,54.8388217741935,38.42760389085497
742.0,-0.5674062788260876,-0.9772756874518258,0.0505534780318963,-1.5446819662779063,0.4098694086257382,0.007410210994871638,1.0,48.0287379032258,38.42789253102026
752.0,0.4637021381909534,-1.2764022574087655,0.05178738725369669,-0.8127001192178156,1.7401043955997189,0.007690066701619632,1.0,48.9861416,38.42821646785564
763.0,0.32871429648606565,-1.083303087697816,0.05105919881039754,-0.7545887912117522,1.4120173841838817,0.007505341804824495,1.0,45.2913112903226,38.4285764269413
773.0,1.0295803846163984,-1.397484868968645,0.0523324852571536,-0.36790448435225187,2.4270652535850434,0.007808108523966218,1.0,48.566266,38.42897142288317
783.0,0.6093801935769534,-1.3489751554211828,0.05217358671021975,-0.739594961844233,1.9583553489981362,0.007759773668555564,1.0,49.8966161290323,38.429398751282655
793.0,-0.03731068790180814,-0.9647658338391665,0.050678167503527244,-1.0020765217409675,0.9274551459373583,0.007396025515734479,1.0,44.7150709677419,38.42985407616225
803.0,1.0104427762903647,-1.3684204117924565,0.05231917437251143,-0.3579776355020954,2.3788631880828213,0.007778301228431318,1.0,47.9565488,38.43033161086092
813.0,0.6511548625027253,-1.3313606311548103,0.052205343740340304,-0.6802057686520868,1.9825154936575355,0.0077415975715881356,1.0,49.1731685483871,38.43082438309488
824.0,0.3267421197021996,-1.1927587069445025,0.051693245030718885,-0.8660165872423065,1.519500826646702,0.007607254012617203,1.0,47.7321976095617,38.43132456863164
834.0,0.5607275729148817,-1.290059014949195,0.052109455431932225,-0.7293314420343151,1.8507865878640768,0.007701008413906585,1.0,48.6914625,38.43182387345934
844.0,0.35363979060394257,-1.1856925531274474,0.051729358902691314,-0.832052762523503,1.53933234373139,0.007600312452388034,1.0,47.4069112903226,38.43231394165824
854.0,0.6180332622412372,-1.2978589877601525,0.05220322165411718,-0.6798257255189171,1.9158922500013897,0.0077083324966877205,1.0,48.5344624,38.43278676558502
864.0,0.4981063668021939,-1.2934968173958623,0.05221491894843027,-0.795390450593672,1.7916031841980562,0.007704078401977265,1.0,49.1515983870968,38.43323507666928
875.0,0.33520922808958176,-1.205261977513258,0.05189778343712095,-0.8700527494236852,1.5404712056028398,0.007618720783159372,1.0,47.9704394308943,38.433652698955235
885.0,0.5886877005444902,-1.3322963664605538,0.05242501630686991,-0.7436086659160637,1.920984067005044,0.00774198859958677,1.0,49.571349590164,38.434034852708926
895.0,0.7263156183369119,-1.5150640596790534,0.053148560354094494,-0.7887484413421362,2.2413796780159654,0.007928410715925571,1.0,53.7610699186992,38.4343784007201
905.0,-0.4196807236510338,-1.03367413465282,0.05128463522752664,-1.453354858303861,0.6139934110017862,0.007458724115452676,1.0,48.4147150406504,38.43468203430234
915.0,0.4704502911091204,-1.3232051903123025,0.052462958451052075,-0.8527548992031839,1.793655481421423,0.007733320039074892,1.0,50.0863004065041,38.43494639891895
925.0,0.7952154474101683,-1.5638212894614956,0.05340271891002127,-0.7686058420513362,2.359036736871664,0.007980035178499923,1.0,54.7731458333333,38.43517416057113
936.0,-0.26437857714649127,-1.1677689908362723,0.051891407136611695,-1.43214756798276,0.903390413689781,0.007583708282951996,1.0,50.8102770491803,38.43537001318839
946.0,0.17317409614610213,-1.2805358701547132,0.05236091734051629,-1.1073617740086164,1.4537099663008153,0.007691702380232304,1.0,50.8938434426229,38.435540624042254
956.0,0.026141997159001562,-1.1298849482719628,0.05178842032665093,-1.1037429511129702,1.1560269454309644,0.007547054359008035,1.0,48.0002227272727,38.43569450945557
966.0,0.6857429700451938,-1.4040137542192248,0.05288955535495271,-0.7182707841740239,2.0897567242644186,0.007812729902099242,1.0,50.8223860655738,38.43584182894989
976.0,0.23697928289474035,-1.267812846342105,0.05237844059632786,-1.0308335634473664,1.5047921292368454,0.0076780064653535355,1.0,50.1139344262295,38.43599408507591
987.0,0.2782169763410529,-1.2732910665255606,0.052423474650891526,-0.9950740901845094,1.5515080428666135,0.007683092074892133,1.0,49.9872,38.4361637199508
997.0,0.38000833080652185,-1.3367192121484948,0.05269303520716452,-0.9567108813419765,1.7167275429550166,0.007745236645477644,1.0,51.0032065573771,38.43636360740092
1007.0,0.3194020915851965,-1.3589336116721231,0.05279988787542092,-1.039531520086932,1.6783357032573196,0.00776759429248295,1.0,52.0316847107438,38.43660644980011
1017.0,-0.13942224148013338,-1.111937078380402,0.0518519171551919,-1.2513593198605335,0.9725148369002685,0.0075291936186455185,1.0,48.5487803278689,38.43690409978381
1027.0,0.4897272495209499,-1.3204975804855952,0.05270548849330689,-0.8307703309646399,1.810224830006545,0.007728607461951016,1.0,49.8530731707317,38.437266838532864
1037.0,0.49390602152084995,-1.388119040708256,0.05299395894511334,-0.8942130191874043,1.882025062229106,0.0077959373883714446,1.0,51.6408475409836,38.43770265394975
1048.0,0.010870524304348095,-1.1138222252963939,0.05194674317024675,-1.102951700992044,1.124692749600742,0.007530341594848166,1.0,47.6794718875502,38.43821657276751
1058.0,0.7406574082833473,-1.4288720412081783,0.05321663704937711,-0.6882146329248329,2.1695294494915256,0.007836359557578516,1.0,51.1080590909091,38.43881010857545
1068.0,-0.17017214668322111,-0.9404889212223893,0.05131496346933867,-1.1106610679056104,0.7703167745391681,0.0073710493624489564,1.0,44.8549681451613,38.43948089054552
1078.0,0.9808440087705179,-1.3528837252476613,0.05299637512631969,-0.37203971647713985,2.3337277340181792,0.007759200061828887,1.0,47.6878177419355,38.440222532834326
1088.0,0.7827155551541836,-1.4068058449934995,0.05323850051227261,-0.6240902898393159,2.189521400147683,0.00781318290699273,1.0,50.2272933884298,38.44102479042317
1098.0,-0.10382668719672594,-0.9291512004329334,0.05137981672567496,-1.0329778876296558,0.8253245132362075,0.007360109505665807,1.0,44.2659846774194,38.44187402333387
1109.0,0.9902881699035255,-1.3686528569883052,0.05316863761511788,-0.3783646870847832,2.3589410268918307,0.007774567515206913,1.0,48.0051548387097,38.442753959592594
1119.0,0.3441091606415334,-1.0670537308855188,0.05201663419411865,-0.722944570243989,1.4111628915270522,0.007484894330431717,1.0,44.7787414634146,38.443646712019564
1129.0,1.0022707623368454,-1.3499876080022588,0.0531702091537086,-0.34771684566541694,2.3522583703391042,0.00775578639465457,1.0,47.4882792682927,38.4445339706522
1139.0,0.6901589118706717,-1.3318334575445743,0.05313171622291542,-0.6416745456739008,2.021992369415246,0.007738176566987855,1.0,48.8737298387097,38.445398267290486
1149.0,0.11285390502617787,-0.9995433675879539,0.051847548316051574,-0.886689462561776,1.1123972726141318,0.007423321596505889,1.0,44.5816,38.44622419510085
1160.0,0.954527557932888,-1.3750178139944627,0.05336825449970921,-0.4204902560615764,2.3295453719273507,0.00778093072333219,1.0,48.3673516129032,38.446999465287824
1170.0,0.7040172263160223,-1.4282777957884356,0.053599586507509275,-0.7242605694724134,2.132295022104458,0.007835188316794747,1.0,51.3214745967742,38.44771569392132
1180.0,-0.12594037671590996,-1.0512198763656482,0.052140927749823984,-1.17716025308156,0.9252794996497382,0.007471848537683117,1.0,47.0200080645161,38.448368834600345
1190.0,0.5154352929450532,-1.2032607090374707,0.05277912839991006,-0.6878254160924158,1.718696001982524,0.007613901958858925,1.0,46.8374276422764,38.44895920588941
1200.0,1.0340698420987202,-1.5507819866007413,0.05414890422671374,-0.5167121445020229,2.5848518286994615,0.007961569248842743,1.0,52.56536,38.4494911034719
1211.0,-0.08044315616506026,-1.1124654303067611,0.05246379264922095,-1.192908586471816,1.032022274141701,0.007528775950831573,1.0,48.1854887096774,38.44997203028948
1221.0,0.5102505221491533,-1.3180726690495632,0.05330174675291245,-0.8078221469004205,1.8283231911987166,0.0077255495917868625,1.0,49.648493902439,38.45041161702794
1231.0,0.04581957833272199,-1.0016901536854856,0.052069808329921016,-0.9558705753527619,1.0475097320182076,0.007425857340913178,1.0,44.9840862903226,38.45082033446765
1241.0,0.9961253032220299,-1.3693264029830399,0.05355259429452709,-0.3732010997610189,2.3654517062050697,0.007775219791551002,1.0,47.9874368,38.45120811494303
1251.0,0.6432296094929661,-1.3247521907085016,0.05339952693203256,-0.681522581215539,1.9679818002014677,0.007731069452990946,1.0,48.9783901639344,38.451583001895244
1261.0,0.1573117469392038,-1.0390112355772008,0.0522902917139699,-0.8816994886379987,1.1963229825164046,0.007459182797307559,1.0,45.1669064516129,38.45194993670232
1272.0,0.950736522419902,-1.459699117615548,0.05396774069627813,-0.5089625951956407,2.41043564003545,0.007866010484105493,1.0,50.5487222222222,38.452309774967645
1282.0,0.004185305300183018,-1.050101385875445,0.05237701396943633,-1.0459160805752674,1.0542866911756281,0.00746964771212449,1.0,46.2383161290323,38.4526586045989
1292.0,0.6306555474923172,-1.2082412822404631,0.05303333344463726,-0.5775857347481406,1.8388968297327803,0.007617350334213107,1.0,46.2917878048781,38.45298741828555
1302.0,0.8546513009709606,-1.3598097154424256,0.053647168496154266,-0.5051584144714667,2.214461016413386,0.007764917330023728,1.0,48.5656292682927,38.45328217448619
1312.0,0.4179340099198967,-1.2140934794615,0.05309376548586185,-0.7961594695416068,1.6320274893813966,0.0076228908018989155,1.0,47.6170512195122,38.45352426307983
1323.0,0.530877029269007,-1.2527355710816224,0.05326442294768386,-0.7218585418126224,1.7836126003506294,0.007659934044308817,1.0,47.8734080645161,38.45369137245136
1333.0,0.7816815793036618,-1.4655039043681075,0.054101798467287715,-0.6838223250644475,2.2471854836717693,0.00787176920353269,1.0,51.8109,38.453758731788184
1343.0,-0.27490183766285625,-0.9511686195226119,0.052079460200917194,-1.2260704571854717,0.6762667818597556,0.00737926656604588,1.0,45.6168456,38.45370067467184
1353.0,0.775933221400372,-1.2828765714612462,0.053417657731939995,-0.5069433500608724,2.0588097928616182,0.007688600874088279,1.0,47.1705294354839,38.453492438560104
1363.0,0.9956681872714483,-1.535088038834468,0.05439073613584278,-0.5394198515630251,2.5307562261059164,0.007942697847229355,1.0,52.321825,38.45311208246364
1373.0,-0.3073605912946604,-0.9576603694993047,0.052115668910039895,-1.2650209607939686,0.6502997782046442,0.007384316646098034,1.0,45.9210193548387,38.45254237657307
1384.0,0.7380567605420048,-1.3237659202276717,0.0535738080153271,-0.5857091596856705,2.0618226807696765,0.00772768149022891,1.0,48.3416424,38.45177249817033
1394.0,0.16718980059092203,-0.9675531765647776,0.05215276618026671,-0.8003633759738591,1.1347429771556996,0.007390500674010829,1.0,43.6035132,38.45079936329328
1404.0,1.2243871770347283,-1.411416029727933,0.05389196595274992,-0.1870288526932029,2.6358032067626613,0.007812977429615764,1.0,47.61615,38.449628437572876
1414.0,0.6516801229669156,-1.2850311421721674,0.0533782964848442,-0.63335101920525,1.936711265139083,0.007687466380328441,1.0,47.8703746031746,38.448273903767245
1424.0,0.288331262574097,-1.0513053141529394,0.05243060639024147,-0.7629740515788512,1.3396365767270364,0.00746524937553562,1.0,44.6532862903226,38.44675811494739
1435.0,0.9690235497817561,-1.3951856847360844,0.05375905992402057,-0.42616213495432476,2.3642092345178405,0.007794795740782,1.0,48.6602136,38.44511032477286
1445.0,0.43070391579282585,-1.2394549468039155,0.05312054866511186,-0.8087510310110915,1.6701588625967414,0.007641616561974599,1.0,48.0396601626016,38.44336475277322
1455.0,0.47032821889359155,-1.2530455597541899,0.05314340655240385,-0.7827173408606001,1.7233737786477814,0.007654204562650814,1.0,48.1228036290323,38.441558107455
1465.0,0.5326721602390236,-1.3068454036221624,0.05332293420376781,-0.7741732433831388,1.839517563861186,0.007705975906894524,1.0,49.0585040322581,38.439726749148434
1475.0,0.41626603723565125,-1.2955359516910327,0.05324770000987508,-0.8792699144553779,1.711801988926684,0.007694503523220103,1.0,49.4832258064516,38.437903723236545
1485.0,0.2675937890564164,-1.2174087079385352,0.052912524239888716,-0.9498149188821188,1.4850024969949516,0.007618488986022,1.0,48.4406349593496,38.43611592727861
1496.0,0.5579202008979038,-1.403840176992409,0.053612172189845736,-0.8459199760945069,1.9617603778903128,0.007800874689840474,1.0,51.41975,38.43438168720768
1506.0,-0.17006659050321105,-1.015300854489439,0.05205564582249805,-1.185367444992643,0.845234263986228,0.007428986433214147,1.0,46.2825488,38.43270900420602
1516.0,0.7679891885861885,-1.3412176909343199,0.0533255208839604,-0.5732285023481367,2.1092068795205083,0.007736702218869899,1.0,48.437416,38.431094692596275
1526.0,0.8372731601719074,-1.5178912041175128,0.05397562951739736,-0.6806180439456071,2.35516436428942,0.00791537119099323,1.0,52.7112317073171,38.42952455977861
1536.0,-0.46422377909340184,-0.8704371354867178,0.0513988845847128,-1.3346609145801267,0.4062133563933159,0.007297655616926355,1.0,44.7689333333333,38.42797468507207
1547.0,0.8622045325500132,-1.2885532131790054,0.053056864498050756,-0.42634868062899045,2.1507577457290186,0.007682927588594914,1.0,46.6232976190476,38.42641374319306
1557.0,0.4860041608791832,-1.0563368712601058,0.0521220033302353,-0.5703327103809315,1.542341032139289,0.0074611972094427185,1.0,43.6251088709677,38.424806202185486
1567.0,1.2074602420314342,-1.38013090108125,0.05336306680404013,-0.17267065904980683,2.587591143112684,0.007770952909400433,1.0,46.7899031746032,38.423116119194866
1577.0,0.7156097204032008,-1.2617948577433893,0.052870259185506065,-0.5461851373401885,1.97740457814659,0.00765437944669376,1.0,46.7754896,38.42131117424424
1587.0,0.3215920970341877,-0.9900494226738701,0.05176511751387827,-0.6684573256396718,1.3116415197080578,0.0073982627956458175,1.0,43.0898392,38.41936653300864
1598.0,1.116969034149328,-1.3207823658678475,0.05303101188934051,-0.20381333171852845,2.4377514000171754,0.007709841373864182,1.0,45.8987352,38.4172681214963
1608.0,0.9637882242050537,-1.4065349015996986,0.053314047729397684,-0.4427466773946449,2.3703231258047524,0.007794588543754294,1.0,48.754644,38.415014931426576
1618.0,0.2096457965197196,-1.071139417399701,0.05195209204531745,-0.8614936208799833,1.2807852139194207,0.007471755629729558,1.0,45.2769144,38.41262005358926
1628.0,0.8116257154362039,-1.2733990327485323,0.052700665345469605,-0.4617733173123213,2.085024748184736,0.007662005043989598,1.0,46.447776,38.41011025176218
1638.0,0.8759361143472439,-1.4108425380198106,0.05317711826361283,-0.5349064236725667,2.2867786523670546,0.007796936647014011,1.0,49.3545368,38.407524032040556
1649.0,0.2711067800215048,-1.133036497315823,0.05204165294786122,-0.8619297172943163,1.4041432773373277,0.007527437572946134,1.0,46.2550027667984,38.40490831909268
1659.0,0.7758954316285305,-1.3407659091145252,0.05280243226723014,-0.5648704774859965,2.1166613407430557,0.007725919221653025,1.0,48.1863875,38.40231400733352
1669.0,0.18055286685655503,-0.9866748543569379,0.051361233928651925,-0.8061219875003829,1.167227721213493,0.007390387238606104,1.0,43.6299698412699,38.3997907946027
1679.0,1.1711013527907994,-1.3866424040673344,0.05288470684545021,-0.21554105127653145,2.557743756858134,0.007769199875155499,1.0,46.9931352,38.397381810215755
1689.0,0.774738764720361,-1.3465248393115754,0.05268319950413767,-0.5717860745912162,2.1212636040319364,0.007729032064349722,1.0,48.2850634146341,38.395118600881595
1700.0,0.43490731937216154,-1.209901295155266,0.052111526319971915,-0.7749939757831044,1.6448086145274274,0.007596350132545969,1.0,47.0094744,38.39301702525372
1710.0,0.630729840309904,-1.2875854762647556,0.052377538348246475,-0.6568556359548623,1.9183153165746596,0.00767053446720017,1.0,47.6932373015873,38.39107452846294
1720.0,0.4196306337913889,-1.150405674624091,0.05180781911725668,-0.7307750408326896,1.5700363084154798,0.007538906921600158,1.0,45.745275,38.38926912981964
1730.0,0.8577155222299844,-1.3404019469132553,0.05251704164670116,-0.4826864246832656,2.1981174691432397,0.007720929184206526,1.0,47.6198496,38.38756027658344
1740.0,0.5776467986141931,-1.2674302256528698,0.05220097415703674,-0.6897834270386767,1.8450770242670629,0.00764949565477469,1.0,47.495273015873,38.385891516308234
1751.0,0.5338058727742201,-1.224390349889486,0.05200108185533115,-0.6905844771152658,1.758196222663706,0.007607695822330962,1.0,46.7413452,38.384194743493815
1761.0,0.7185564326886897,-1.3236329346321423,0.05234912048338426,-0.6050765019434508,2.042189367320832,0.007703225481047592,1.0,47.998528,38.38239560528157
1771.0,0.8037233581886234,-1.4975813327148622,0.05296658906692727,-0.6938579745262459,2.3013046909034856,0.007877741081930002,1.0,52.0036904,38.38041952433242
